target_param,epoch,train_mae,valid_mae,minutes,lr,minutes:
inf,62,0.07303205564990872,0.10405660865287628,,0.002,288.32781247297925
inf,63,0.07007739837732434,0.10198010528279894,,0.002,293.0623213768005
inf,64,0.07048756823020136,0.09849139843736923,,0.002,297.5730968634288
inf,65,0.06989789208381743,0.13274629197774396,,0.002,301.7141291220983
inf,66,0.07086880844638391,0.10269780493071,,0.002,306.49508423407866
inf,67,0.06906746555839006,0.1121290029296952,,0.002,311.3075022538503
inf,68,0.06903148611447145,0.10820801748383424,,0.002,316.13326472441355
inf,69,0.07134325562177607,0.12708358959324895,,0.002,320.87303227583567
inf,70,0.06824525686087261,0.09962322731171888,,0.002,325.6824006517728
inf,71,0.06987184251469249,0.09809316850958333,,0.002,330.3251364270846
inf,72,0.06817344081485932,0.10114649683237076,,0.002,335.08448685805
inf,73,0.06935339286024944,0.09969933078654353,,0.002,339.89950236082075
inf,74,0.06802220027977435,0.09501219336544313,,0.002,344.6798282623291
inf,75,0.06778405056913914,0.10853029451062604,,0.002,349.4743649045626
inf,76,0.07063610162621828,0.1589298989743956,,0.002,354.2037572979927
inf,77,0.07095308492654323,0.09559052485612132,,0.002,359.0026783426602
inf,78,0.06695773500311153,0.09820178127096543,,0.002,363.79859602451324
inf,79,0.07245406076178253,0.09918699053026016,,0.002,368.60896402200063
inf,80,0.06957126986844707,0.09841140275520664,,0.002,373.1042320251465
inf,81,0.06887675990482574,0.10358234867453577,,0.002,377.6891914566358
inf,82,0.06779754042596746,0.10369161720718106,,0.002,382.5434122800827
inf,83,0.0684199718241128,0.10154360785118996,,0.002,387.33433583180107
inf,84,0.06604725265824077,0.09935555559012192,,0.002,392.0891968806585
inf,85,0.06968486874894197,0.11131513094709766,,0.002,396.8307827750842
inf,86,0.06238630180790147,0.09130900893961227,,0.0015,401.6759842634201
inf,87,0.06464051130998967,0.09364562517692963,,0.0015,406.4871065497399
inf,88,0.06239814895747025,0.09676293908588353,,0.0015,410.8833345850309
inf,89,0.06314831021802783,0.0916000883425436,,0.0015,415.70484384298317
inf,90,0.06211028769468949,0.0957521889959612,,0.0015,420.55445039272314
inf,91,0.06194079623840205,0.09281773096130742,,0.0015,425.425318857034
inf,92,0.06793889086012521,0.09261151102762068,,0.0015,430.29428774913146
inf,93,0.0616415330472284,0.09458961818487416,,0.0015,434.723839767774
inf,94,0.06096138733464826,0.09344213708273827,,0.0015,438.8883056243261
inf,95,0.061007518651031864,0.09218334767126267,,0.0015,443.0836939970652
inf,96,0.06133775677080339,0.09413552981230522,,0.0015,447.25662136872614
inf,97,0.06179134599802358,0.10662550467156594,,0.0015,452.0938643574715
inf,98,0.05835181040267595,0.0905944666554851,,0.001125,456.80892121394476
inf,99,0.05835803966632324,0.09213514049207013,,0.001125,461.41032689015066
inf,100,0.05787033305250724,0.09114438535705688,,0.001125,466.21262938578917
inf,101,0.057985387940851126,0.12021975772034743,,0.001125,471.05177981853484
inf,102,0.058378094180013426,0.08901557338333903,,0.001125,475.7474894682566
inf,103,0.057849029713502136,0.09166237255257947,,0.001125,479.9963284293809
inf,104,0.05749871244151061,0.103621365923074,,0.001125,484.8390738606452
inf,105,0.05740065256407275,0.0909606108982717,,0.001125,489.5132820884386
inf,106,0.057458747257170914,0.0884648561477661,,0.001125,494.2653241356213
inf,107,0.05796716318270428,0.09226064840632102,,0.001125,498.6719069917997
inf,108,0.05714478607291287,0.09081234746882992,,0.001125,502.79303739070895
inf,109,0.056949014638653775,0.08873427887597395,,0.001125,506.91413354873663
inf,110,0.057064213871841164,0.09069271361635578,,0.001125,511.04341763655344
inf,111,0.05758294204848556,0.08867605078604915,,0.001125,515.1750104387602
inf,112,0.05656349005905235,0.091058041660055,,0.001125,519.430247827371
inf,113,0.0566593866276772,0.08718881647913686,,0.001125,524.1425457437833
inf,114,0.05683880202075541,0.0914310675955588,,0.001125,528.8150161584218
inf,115,0.056700457458583174,0.091705561405228,,0.001125,533.6537375648817
inf,116,0.057926780882938414,0.09052291440386924,,0.001125,538.5006403962772
inf,117,0.05602670593558785,0.08909840989978081,,0.001125,543.3407099286717
inf,118,0.05625610619143008,0.08769868025856635,,0.001125,548.264926258723
inf,119,0.05650470298526763,0.08953536950772809,,0.001125,552.5534402132033
inf,120,0.05607651288288387,0.09218682997649713,,0.001125,557.019485938549
inf,121,0.05675402483194971,0.08847609606962051,,0.001125,561.2938319683075
inf,122,0.05625163923860586,0.09394191626098848,,0.001125,566.2027882695197
inf,123,0.05587180774847692,0.09012232336305802,,0.001125,571.080885899067
inf,124,0.055720071422415314,0.08956005772755993,,0.001125,575.8191202362377
inf,125,0.054035786783049065,0.08653935177191613,,0.0008437500000000001,580.3335998455682
inf,126,0.05368917278653927,0.08781864025419757,,0.0008437500000000001,585.198119588693
inf,127,0.05375988857200548,0.0880130732492093,,0.0008437500000000001,590.0372028509777
inf,128,0.05375842172760014,0.09072954411948883,,0.0008437500000000001,594.7156192978223
inf,129,0.05365380675384368,0.08725226682520683,,0.0008437500000000001,599.5061726133029
inf,130,0.05338169704116713,0.0872918024899498,,0.0008437500000000001,604.3188683430353
inf,131,0.05354832671224268,0.08908718103362667,,0.0008437500000000001,609.1614773551623
inf,132,0.05333282891959624,0.08765000753825714,,0.0008437500000000001,613.997496020794
inf,133,0.05336875574110097,0.08647097995684992,,0.0008437500000000001,618.8174126823743
inf,134,0.053326379471937066,0.0874483655056646,,0.0008437500000000001,623.2992336034774
inf,135,0.05329930729748268,0.08685290176541575,,0.0008437500000000001,627.7405875960986
inf,136,0.05308882548994093,0.08561368130387799,,0.0008437500000000001,632.5611333489418
inf,137,0.053031451529402064,0.08662911324251081,,0.0008437500000000001,636.7346811652184
inf,138,0.05294098102650712,0.08797521011963966,,0.0008437500000000001,640.9022148489953
inf,139,0.0530215425845749,0.08795568551267349,,0.0008437500000000001,645.3902214884757
inf,140,0.05299781447108008,0.08741845370781037,,0.0008437500000000001,650.1838975946107
inf,141,0.05279535374641798,0.08683503635468022,,0.0008437500000000001,654.9144079407056
inf,142,0.05317619951194559,0.0865945444712716,,0.0008437500000000001,659.6129062056541
inf,143,0.05275111574251884,0.08824361752598515,,0.0008437500000000001,664.4595623373986
inf,144,0.05268932234990517,0.08583762124180792,,0.0008437500000000001,669.2110164443652
inf,145,0.05275876531431193,0.08739234446998566,,0.0008437500000000001,674.0231937527657
inf,146,0.05285744206063482,0.08730484040514114,,0.0008437500000000001,678.8218771616617
inf,147,0.05279464104509722,0.08763157360015376,,0.0008437500000000001,683.3153909643491
inf,148,0.05101663957877448,0.08664599974309245,,0.0006328125000000001,687.4493072430291
inf,149,0.05118304162242613,0.08584454619596082,,0.0006328125000000001,691.5811256130536
inf,150,0.050874207264399056,0.08645561661931775,,0.0006328125000000001,696.2367466568946
inf,151,0.05083279130529946,0.08671506181839976,,0.0006328125000000001,701.0344967007637
inf,152,0.0507823095953832,0.08626152256563789,,0.0006328125000000001,705.8483415524165
inf,153,0.050741154449616174,0.08594149146829881,,0.0006328125000000001,710.6130303859711
inf,154,0.05074170164912085,0.08657571577256726,,0.0006328125000000001,715.1110440850258
inf,155,0.05058920970323999,0.08641150287322458,,0.0006328125000000001,719.9401005506516
inf,156,0.05063761619706428,0.08702908228001288,,0.0006328125000000001,724.7144830981889
inf,157,0.05069911632402487,0.08736948248359465,,0.0006328125000000001,729.4227183898289
inf,158,0.05053623343953492,0.08696153032923895,,0.0006328125000000001,734.2293190876642
inf,159,0.049404627642928176,0.08548885770142077,,0.0004746093750000001,739.0373703996339
inf,160,0.04940296433545818,0.08490055072451792,,0.0004746093750000001,743.8459076046944
inf,161,0.04924465277643838,0.08597441077713044,,0.0004746093750000001,748.6370646675427
inf,162,0.04946363144306277,0.0860498376310833,,0.0004746093750000001,753.4641793688138
inf,163,0.04913929159047512,0.08476888730881678,,0.0004746093750000001,758.2644168138504
inf,164,0.04912111603531265,0.08587540926471833,,0.0004746093750000001,763.0510968486467
inf,165,0.04914794228086872,0.08548955541224247,,0.0004746093750000001,767.3406083146732
inf,166,0.049033950827896335,0.08509594178007496,,0.0004746093750000001,771.4768338163693
inf,167,0.049042881412086264,0.08558924039525367,,0.0004746093750000001,775.6166897455852
inf,168,0.04916752359905704,0.08515853080297672,,0.0004746093750000001,779.7567696928978
inf,169,0.04893572637339372,0.08606632955131993,,0.0004746093750000001,783.8983614603677
inf,170,0.04895532144815429,0.08598389632759555,,0.0004746093750000001,788.0390474239986
inf,171,0.048890703171969516,0.08569334831929976,,0.0004746093750000001,792.1788519859314
inf,172,0.04894634346508152,0.0871182413351151,,0.0004746093750000001,796.3194550792376
inf,173,0.048920146005038204,0.08773969558458174,,0.0004746093750000001,800.456818318367
inf,174,0.04876520678477458,0.0864918198316328,,0.0004746093750000001,804.5993719935417
inf,175,0.04791679015625662,0.08532827245371956,,0.00035595703125000005,808.7350266416867
inf,176,0.047914372337713264,0.08498610736381622,,0.00035595703125000005,812.8720081925392
inf,177,0.047878894577372634,0.08558919214673581,,0.00035595703125000005,817.0103906671206
inf,178,0.047795480082553514,0.08468735434355276,,0.00035595703125000005,821.1502846280732
inf,179,0.04777930373943645,0.08460515653414111,,0.00035595703125000005,825.2884144822757
inf,180,0.047818688325693866,0.08600011221583816,,0.00035595703125000005,829.7964605093002
inf,181,0.047694486423112914,0.08551740676404966,,0.00035595703125000005,834.6016351381938
inf,182,0.04773006077098342,0.08743382473626446,,0.00035595703125000005,839.3950823624929
inf,183,0.04764987579221304,0.08481698188810581,,0.00035595703125000005,844.1985978960989
inf,184,0.04767738108005256,0.08578978719249851,,0.00035595703125000005,849.0000035007796
inf,185,0.04757854404588625,0.08510931707437963,,0.00035595703125000005,853.6638462821643
inf,186,0.04756640709788473,0.08535382866619094,,0.00035595703125000005,858.3157459417979
inf,187,0.047528025611155024,0.08477169581718982,,0.00035595703125000005,863.0638371189435
inf,188,0.047582298878047435,0.08609415999343316,,0.00035595703125000005,867.8621936360995
inf,189,0.0475338408657762,0.08565383410501863,,0.00035595703125000005,872.5591844121616
inf,190,0.0474663781476487,0.08526656055642709,,0.00035595703125000005,877.2207755168279
inf,191,0.04683005014545565,0.08512934453545079,,0.00026696777343750003,881.8919299483299
inf,192,0.04678191619281818,0.08485063604049148,,0.00026696777343750003,886.5651017030079
inf,193,0.04674168872080068,0.08512108124071552,,0.00026696777343750003,891.242976506551
inf,194,0.046724434626587937,0.08541045235770366,,0.00026696777343750003,895.9147183299065
inf,195,0.04675063855033263,0.0857970963322347,,0.00026696777343750003,900.5912685155869
inf,196,0.046659351291279516,0.08543187620178347,,0.00026696777343750003,905.2860299269357
inf,197,0.046678953453410964,0.08526450882275256,,0.00026696777343750003,909.9455938458444
inf,198,0.046608415236929504,0.08468476706935513,,0.00026696777343750003,914.5992642323176
inf,199,0.046597679129504736,0.08473447830446305,,0.00026696777343750003,919.2753303050996
inf,200,0.046567003330487015,0.08576826168404474,,0.00026696777343750003,923.9376217563948
inf,201,0.046583255507993436,0.08522410498511407,,0.00026696777343750003,928.5974364876747
inf,202,0.046053990917644685,0.08506525157680432,,0.00020022583007812505,933.2847663601241
inf,203,0.04601883773546785,0.08443564218619178,,0.00020022583007812505,937.9624201337497
inf,204,0.04596277862318894,0.0844194085126923,,0.00020022583007812505,942.6688861171403
inf,205,0.04597534606803142,0.08467049800580545,,0.00020022583007812505,947.3585927605627
inf,206,0.04595317418201374,0.0848206281661987,,0.00020022583007812505,952.0338871598244
inf,207,0.0459268454311749,0.0848445153284457,,0.00020022583007812505,956.6901834050816
inf,208,0.04591199725799425,0.08490580879151821,,0.00020022583007812505,960.9811507503192
inf,209,0.045845485755348095,0.08512773322722604,,0.00020022583007812505,965.3210330168407
inf,210,0.04587877600563119,0.08520356523654155,,0.00020022583007812505,970.0454085032144
inf,211,0.04584030331500142,0.08474492840468885,,0.00020022583007812505,974.7350596706073
inf,212,0.04585343314725448,0.08464977992398125,,0.00020022583007812505,979.3937123616536
inf,213,0.04582417383790019,0.08470000687145418,,0.00020022583007812505,984.1314937710762
inf,214,0.04580878728739034,0.08508959670941674,,0.00020022583007812505,988.8374767581622
inf,215,0.04578544682153448,0.08495497505270665,,0.00020022583007812505,993.5141566514967
inf,216,0.04538430226936861,0.08496532637265422,,0.00015016937255859378,998.190222688516
inf,217,0.04536028229526929,0.08544032191557269,,0.00015016937255859378,1002.8637000640233
inf,218,0.04538100089034335,0.08481713138040033,,0.00015016937255859378,1007.5912678798039
inf,219,0.04533506267972294,0.08479099654622614,,0.00015016937255859378,1012.2617422540984
inf,220,0.04534205212242864,0.08463218892293595,,0.00015016937255859378,1016.9483812332152
inf,221,0.04533957398237897,0.08497802246241802,,0.00015016937255859378,1021.5946442961692
inf,222,0.04529995613177672,0.08476885492282532,,0.00015016937255859378,1026.0742921630542
inf,223,0.04525801036184311,0.0847246529714715,,0.00015016937255859378,1030.6979274749756
inf,224,0.04526399167265312,0.08466223501149685,,0.00015016937255859378,1035.4088617006937
inf,225,0.045241008067624315,0.08470150612054332,,0.00015016937255859378,1040.096624290943
inf,226,0.04523634846304907,0.08501815447403542,,0.00015016937255859378,1044.7841680169106
inf,227,0.04493096584335897,0.08464128283723711,,0.00011262702941894531,1049.3473389307658
inf,228,0.044905824045518586,0.08463491697705564,,0.00011262702941894531,1053.7696275194487
inf,229,0.04490552952057888,0.08505233227004927,,0.00011262702941894531,1058.4624662160873
inf,230,0.04489384606394574,0.08460236767367008,,0.00011262702941894531,1063.1596341490745
inf,231,0.04488621628947795,0.0849519147868118,,0.00011262702941894531,1067.840984404087
inf,232,0.04484757103116711,0.08507828366371888,,0.00011262702941894531,1072.53600230217
inf,233,0.04484687575913915,0.08473542687152663,,0.00011262702941894531,1077.215751540661
inf,234,0.044832201240879464,0.08490707623141427,,0.00011262702941894531,1081.8926103194556
inf,235,0.044817270602340295,0.08513793757846277,,0.00011262702941894531,1086.5646401405334
inf,236,0.044803586198856916,0.08465051987478811,,0.00011262702941894531,1091.2421289761862
inf,237,0.044808063737336,0.08463052534047633,,0.00011262702941894531,1095.9182852427164
inf,238,0.04459192464516434,0.0846912815205513,,8.4470272064209e-05,1100.5970626036326
inf,239,0.04456543455986435,0.0847963834361684,,8.4470272064209e-05,1105.2713113307952
inf,240,0.04454663559087119,0.08487110002146613,,8.4470272064209e-05,1109.9506642222404
inf,241,0.044537104584988836,0.08477745860094021,,8.4470272064209e-05,1114.6199766079583
inf,242,0.044532895570882566,0.08483388401087258,,8.4470272064209e-05,1119.2920405069988
inf,243,0.044507619394963165,0.08482826771515031,,8.4470272064209e-05,1123.9693894584973
inf,244,0.04451555015568245,0.08480776792332048,,8.4470272064209e-05,1128.6615265568098
inf,245,0.04450451769054195,0.08470529462060619,,8.4470272064209e-05,1132.9718414704005
inf,246,0.04449284584228623,0.08448753566030535,,8.4470272064209e-05,1136.9808406352995
inf,247,0.04449643812132166,0.08481353845807811,,8.4470272064209e-05,1141.625652527809
inf,248,0.04447331105318879,0.08473968259509533,,8.4470272064209e-05,1146.306989145279
inf,249,0.04430577928120319,0.08471151885967104,,6.335270404815674e-05,1150.9948850870132
inf,250,0.04429961291737405,0.0846643205732107,,6.335270404815674e-05,1155.6756897767384
inf,251,0.04427539581352876,0.08475566745525406,,6.335270404815674e-05,1160.3575458725293
inf,252,0.04427790476428612,0.08476464474393476,,6.335270404815674e-05,1165.040927918752
inf,253,0.044268405066135344,0.08479897804077592,,6.335270404815674e-05,1169.729406328996
inf,254,0.044263851363510534,0.08463268871268917,,6.335270404815674e-05,1174.4037734826406
inf,255,0.044244808274499815,0.08492489994293258,,6.335270404815674e-05,1179.0850995580354
inf,256,0.04424000498698336,0.08482783834540075,,6.335270404815674e-05,1183.7659107724824
inf,257,0.04422165070152035,0.08473489992320532,,6.335270404815674e-05,1188.4223623991013
inf,258,0.044237641485036415,0.0848570467844125,,6.335270404815674e-05,1192.743596525987
inf,259,0.04421576115376224,0.08486074437537497,,6.335270404815674e-05,1197.3266147573786
inf,260,0.04409377458741298,0.0846984666441717,,4.7514528036117556e-05,1202.00085815986
inf,261,0.0440746371952711,0.08475389451749862,,4.7514528036117556e-05,1206.684201447169
inf,262,0.044072726907506035,0.08483970495721986,,4.7514528036117556e-05,1211.3688149174056
inf,263,0.04407299962551875,0.08469255088317783,,4.7514528036117556e-05,1216.0520359834036
inf,264,0.04405896208171965,0.08489755643231252,,4.7514528036117556e-05,1220.741393327713
inf,265,0.044065156228711315,0.0847345822520794,,4.7514528036117556e-05,1225.440060130755
inf,266,0.044041554452498924,0.0846917187614787,,4.7514528036117556e-05,1230.1543914119402
inf,267,0.04404674325379671,0.08477302190036545,,4.7514528036117556e-05,1234.8412061254182
inf,268,0.04402913634185614,0.0847064605763843,,4.7514528036117556e-05,1239.5239167968432
inf,269,0.04403413670654862,0.08481413252171012,,4.7514528036117556e-05,1244.2026206334433
inf,270,0.044020397998416484,0.08476066547295738,,4.7514528036117556e-05,1248.8846099853515
inf,271,0.04392164946797181,0.08480538722247842,,3.563589602708817e-05,1253.5584413290026
inf,272,0.04391198022251635,0.08470904220256115,,3.563589602708817e-05,1257.8783151785533
inf,273,0.043907607090136726,0.08473458014909298,,3.563589602708817e-05,1261.8992358764012
inf,274,0.043898397943123266,0.08473154698168077,,3.563589602708817e-05,1265.9332511941589
inf,275,0.043894976241283586,0.08480509869273631,,3.563589602708817e-05,1269.9590494950612
inf,276,0.04389168377762587,0.08470818784929092,,3.563589602708817e-05,1273.9804283102353
inf,277,0.043882187403322746,0.08464673317728505,,3.563589602708817e-05,1278.0014919002851
inf,278,0.04388806383251535,0.08474514254879567,,3.563589602708817e-05,1282.4378420154253
inf,279,0.043873506922554484,0.08482504197426383,,3.563589602708817e-05,1287.1520069996516
inf,280,0.04388412876225493,0.08472148887813091,,3.563589602708817e-05,1291.8324849923454
inf,281,0.04387360113249368,0.08477056849627727,,3.563589602708817e-05,1296.5034325758616
inf,282,0.04379201392243505,0.08475693940154967,,2.6726922020316126e-05,1301.1683596968649
inf,283,0.04378728927223634,0.08471916105237698,,2.6726922020316126e-05,1305.8393167853355
inf,284,0.0437796427733895,0.08469555875466724,,2.6726922020316126e-05,1310.5346323768294
inf,285,0.043782452827485684,0.08473986405278408,,2.6726922020316126e-05,1315.1909679969149
inf,286,0.04377742807038552,0.08477686585918545,,2.6726922020316126e-05,1319.870455066363
inf,287,0.04376839114218044,0.08485544460915752,,2.6726922020316126e-05,1324.2235200047494
inf,288,0.0437688628776743,0.08483445614335998,,2.6726922020316126e-05,1328.253767991066
inf,289,0.04376398765071594,0.08479808397110435,,2.6726922020316126e-05,1332.932242290179
inf,290,0.0437590612852474,0.08471251831900689,,2.6726922020316126e-05,1337.6154802680016
inf,291,0.04376263123165726,0.08465191794018592,,2.6726922020316126e-05,1342.2714894453684
inf,292,0.04375718923487523,0.08483876720551521,,2.6726922020316126e-05,1346.7145877083142
inf,293,0.043691165264961085,0.08472466498853701,,2.004519151523709e-05,1351.1881118297576
inf,294,0.04368848643714307,0.08481491333053955,,2.004519151523709e-05,1355.8945202668508
inf,295,0.04368669150195265,0.08482711954462915,,2.004519151523709e-05,1360.5746624032656
inf,296,0.043681625659130134,0.08475115420597218,,2.004519151523709e-05,1365.253944949309
inf,297,0.04368206301394606,0.0848151903839842,,2.004519151523709e-05,1369.9428530017535
inf,298,0.04367448263601514,0.08476335441152895,,2.004519151523709e-05,1374.6167613546054
inf,299,0.043672711689400366,0.08474911226620599,,2.004519151523709e-05,1379.3187435348832
