"","epoch","variable","MAE","experiment_name"
"146",145,"training",0.0349851160897438,"raw"
"147",146,"training",0.0350109845414194,"raw"
"148",147,"training",0.0347115770838589,"raw"
"149",148,"training",0.0345818187690187,"raw"
"150",149,"training",0.0345494515551877,"raw"
"151",0,"validation",0.335332258253969,"raw"
"152",1,"validation",0.263172608710104,"raw"
"153",2,"validation",0.206072347699314,"raw"
"154",3,"validation",0.189142855264807,"raw"
"155",4,"validation",0.182378349445199,"raw"
"156",5,"validation",0.184466765212115,"raw"
"157",6,"validation",0.161979318466238,"raw"
"158",7,"validation",0.152664292483561,"raw"
"159",8,"validation",0.147433435243945,"raw"
"160",9,"validation",0.143431223768701,"raw"
"161",10,"validation",0.132832302281293,"raw"
"162",11,"validation",0.129118945129136,"raw"
"163",12,"validation",0.127877483805341,"raw"
"164",13,"validation",0.136951954093992,"raw"
"165",14,"validation",0.119850220979862,"raw"
"166",15,"validation",0.114300574065857,"raw"
"167",16,"validation",0.114254393204246,"raw"
"168",17,"validation",0.108892356796611,"raw"
"169",18,"validation",0.111059187721181,"raw"
"170",19,"validation",0.108753984173139,"raw"
"171",20,"validation",0.106485306816075,"raw"
"172",21,"validation",0.109185952332712,"raw"
"173",22,"validation",0.108941753585172,"raw"
"174",23,"validation",0.102109890190824,"raw"
"175",24,"validation",0.107478874705492,"raw"
"176",25,"validation",0.0969184703163562,"raw"
"177",26,"validation",0.0994320130476388,"raw"
"178",27,"validation",0.0931735256666778,"raw"
"179",28,"validation",0.0922306004551149,"raw"
"180",29,"validation",0.0991087307532628,"raw"
"181",30,"validation",0.0915553633083579,"raw"
"182",31,"validation",0.0884909664270698,"raw"
"183",32,"validation",0.0873312285991125,"raw"
"184",33,"validation",0.0927687191194104,"raw"
"185",34,"validation",0.0871622497115725,"raw"
"186",35,"validation",0.086712923661996,"raw"
"187",36,"validation",0.0835137462583921,"raw"
"188",37,"validation",0.08265591871434,"raw"
"189",38,"validation",0.0826506796743601,"raw"
"190",39,"validation",0.0886595466284342,"raw"
"191",40,"validation",0.0788883512178736,"raw"
"192",41,"validation",0.0792262608045211,"raw"
"193",42,"validation",0.0812119134171034,"raw"
"194",43,"validation",0.0801303733981425,"raw"
"195",44,"validation",0.0782445851833589,"raw"
"196",45,"validation",0.0779603403662481,"raw"
"197",46,"validation",0.0771203199101071,"raw"
"198",47,"validation",0.0773616173575001,"raw"
"199",48,"validation",0.0782109139467119,"raw"
"200",49,"validation",0.0757096763299678,"raw"
"201",50,"validation",0.0774979582957683,"raw"
"202",51,"validation",0.0774195172613667,"raw"
"203",52,"validation",0.0749675083945515,"raw"
"204",53,"validation",0.0741562003730446,"raw"
"205",54,"validation",0.0734910027434428,"raw"
"206",55,"validation",0.0766043585314546,"raw"
"207",56,"validation",0.0738341828547819,"raw"
"208",57,"validation",0.0749944490130229,"raw"
"209",58,"validation",0.0724331574133968,"raw"
"210",59,"validation",0.07155587802571,"raw"
"211",60,"validation",0.0711794904162807,"raw"
"212",61,"validation",0.0719066265650013,"raw"
"213",62,"validation",0.0721276475777549,"raw"
"214",63,"validation",0.0714468580059787,"raw"
"215",64,"validation",0.0732131982122057,"raw"
"216",65,"validation",0.0728327103800351,"raw"
"217",66,"validation",0.0711254579645972,"raw"
"218",67,"validation",0.0710284900200623,"raw"
"219",68,"validation",0.0708859277869104,"raw"
"220",69,"validation",0.070109169810049,"raw"
"221",70,"validation",0.0698069330024463,"raw"
"222",71,"validation",0.0680298217802599,"raw"
"223",72,"validation",0.0677908737893387,"raw"
"224",73,"validation",0.0684587558110555,"raw"
"225",74,"validation",0.0678402471245937,"raw"
"226",75,"validation",0.068357592849161,"raw"
"227",76,"validation",0.0666206425997198,"raw"
"228",77,"validation",0.0670034238487803,"raw"
"229",78,"validation",0.0659890235952472,"raw"
"230",79,"validation",0.0657713100394254,"raw"
"231",80,"validation",0.0664804233538528,"raw"
"232",81,"validation",0.0677928630142443,"raw"
"233",82,"validation",0.0653256804992755,"raw"
"234",83,"validation",0.0647974292677577,"raw"
"235",84,"validation",0.0662851758421429,"raw"
"236",85,"validation",0.0645479929623424,"raw"
"237",86,"validation",0.0678040929419059,"raw"
"238",87,"validation",0.0650360699222293,"raw"
"239",88,"validation",0.0643484077306204,"raw"
"240",89,"validation",0.0649160565708273,"raw"
"241",90,"validation",0.0647810011381103,"raw"
"242",91,"validation",0.0644170488881809,"raw"
"243",92,"validation",0.0646549990620985,"raw"
"244",93,"validation",0.064125624355129,"raw"
"245",94,"validation",0.0628284886479378,"raw"
"246",95,"validation",0.0651977690517582,"raw"
"247",96,"validation",0.0629509615321313,"raw"
"248",97,"validation",0.0654604875192206,"raw"
"249",98,"validation",0.0644037084834229,"raw"
"250",99,"validation",0.0644237090262675,"raw"
"251",100,"validation",0.0644446399102929,"raw"
"252",101,"validation",0.0633108183661456,"raw"
"253",102,"validation",0.0627333146710229,"raw"
"254",103,"validation",0.0632278445146738,"raw"
"255",104,"validation",0.0630914223210145,"raw"
"256",105,"validation",0.0610549464541417,"raw"
"257",106,"validation",0.0627622146920491,"raw"
"258",107,"validation",0.0617212349929476,"raw"
"259",108,"validation",0.0619091587241299,"raw"
"260",109,"validation",0.0648019842763421,"raw"
"261",110,"validation",0.0614682190440675,"raw"
"262",111,"validation",0.0615298051427128,"raw"
"263",112,"validation",0.0616558791208331,"raw"
"264",113,"validation",0.0619738229740691,"raw"
"265",114,"validation",0.0609990988647746,"raw"
"266",115,"validation",0.0606284171583191,"raw"
"267",116,"validation",0.0609703994085712,"raw"
"268",117,"validation",0.0614981261152093,"raw"
"269",118,"validation",0.060057443416407,"raw"
"270",119,"validation",0.0603538967909351,"raw"
"271",120,"validation",0.0599115329484145,"raw"
"272",121,"validation",0.0588929735084054,"raw"
"273",122,"validation",0.0617971433106289,"raw"
"274",123,"validation",0.059958396279203,"raw"
"275",124,"validation",0.0606219805777073,"raw"
"276",125,"validation",0.062946017471052,"raw"
"277",126,"validation",0.0592695403924232,"raw"
"278",127,"validation",0.0601511105133962,"raw"
"279",128,"validation",0.0596192111611687,"raw"
"280",129,"validation",0.0583888940833589,"raw"
"281",130,"validation",0.0590884051616153,"raw"
"282",131,"validation",0.0594061880262308,"raw"
"283",132,"validation",0.0602384539701605,"raw"
"284",133,"validation",0.0581218686395435,"raw"
"285",134,"validation",0.05925540189429,"raw"
"286",135,"validation",0.0594819435469245,"raw"
"287",136,"validation",0.0585705136019056,"raw"
"288",137,"validation",0.0601415713267621,"raw"
"289",138,"validation",0.059056172407763,"raw"
"290",139,"validation",0.0606913525531048,"raw"
"291",140,"validation",0.0585020386603891,"raw"
"292",141,"validation",0.0579546811960397,"raw"
"293",142,"validation",0.0580482371952585,"raw"
"294",143,"validation",0.0588804642639814,"raw"
"295",144,"validation",0.0576562193893297,"raw"
"296",145,"validation",0.0571901750780882,"raw"
