"","epoch","variable","MAE","experiment_name"
"562",111,"validation",0.0619514462367822,"only distance"
"563",112,"validation",0.0609248419322314,"only distance"
"564",113,"validation",0.06093333433232,"only distance"
"565",114,"validation",0.0619955681945368,"only distance"
"566",115,"validation",0.064537954026012,"only distance"
"567",116,"validation",0.0617389423792721,"only distance"
"568",117,"validation",0.0601951454075113,"only distance"
"569",118,"validation",0.0619818429032,"only distance"
"570",119,"validation",0.0610266348887836,"only distance"
"571",120,"validation",0.0679437645300422,"only distance"
"572",121,"validation",0.061058211971515,"only distance"
"573",122,"validation",0.0650081041279019,"only distance"
"574",123,"validation",0.0634059530873132,"only distance"
"575",124,"validation",0.0621912125898625,"only distance"
"576",125,"validation",0.0595323343671137,"only distance"
"577",126,"validation",0.0603431778689546,"only distance"
"578",127,"validation",0.0589120900358564,"only distance"
"579",128,"validation",0.064999006968993,"only distance"
"580",129,"validation",0.0589046059276468,"only distance"
"581",130,"validation",0.0578340133351664,"only distance"
"582",131,"validation",0.0591068109998139,"only distance"
"583",132,"validation",0.0584167051980252,"only distance"
"584",133,"validation",0.0601646555487507,"only distance"
"585",134,"validation",0.0596112616320131,"only distance"
"586",135,"validation",0.0598423650428172,"only distance"
"587",136,"validation",0.0575897799784778,"only distance"
"588",137,"validation",0.0590886164616833,"only distance"
"589",138,"validation",0.0583380419680829,"only distance"
"590",139,"validation",0.0592691236606208,"only distance"
"591",140,"validation",0.0617277875983266,"only distance"
"592",141,"validation",0.057835425420474,"only distance"
"593",142,"validation",0.0577238288217334,"only distance"
"594",143,"validation",0.0571644126728017,"only distance"
"595",144,"validation",0.0583795224146176,"only distance"
"596",145,"validation",0.0579087592821608,"only distance"
"597",146,"validation",0.0589694368542843,"only distance"
"598",147,"validation",0.0585386153630992,"only distance"
"599",148,"validation",0.0580732597498804,"only distance"
"600",149,"validation",0.0569173077582031,"only distance"
