target_param,epoch,train_mae,valid_mae,minutes,lr
inf,0,0.32539367990881685,0.36432435964384385,1.6479928281572132,0.001
inf,1,0.18559143954944943,0.2744226689620684,3.3771538138389587,0.000995
inf,2,0.1608856605867277,0.2370525958236828,4.998455858230591,0.000990025
inf,3,0.1467952980049175,0.21958872427542997,6.806134430567423,0.000985074875
inf,4,0.1378097863314701,0.20813448791221908,8.63472626739078,0.0009801495006249998
inf,5,0.1303145578746385,0.20156477351662935,10.311529966195424,0.000975248753121875
inf,6,0.12388258269194057,0.1894912443334056,11.972095839182535,0.0009703725093562657
inf,7,0.12018371800505152,0.23621225397112552,13.652906111876169,0.0009655206468094842
inf,8,0.11530697697314386,0.17209519173509333,15.33085305425856,0.0009606930435754366
inf,9,0.11123933130944917,0.16999231439123866,17.009557750489975,0.0009558895783575596
inf,10,0.10849183306069309,0.16733529182371268,18.66386785507202,0.0009511101304657721
inf,11,0.10506866830732671,0.1592989702939346,20.23409702645408,0.000946354579813443
inf,12,0.10229659779047089,0.16188004144257118,21.883525258964966,0.0009416228069143756
inf,13,0.0997449369073194,0.15149500349196054,23.630532418357003,0.0009369146928798038
inf,14,0.09797602605973899,0.15066615131593517,25.19912574953503,0.0009322301194154047
inf,15,0.09580989578340149,0.1590054545110913,27.045787245697444,0.0009275689688183278
inf,16,0.09445402539927204,0.14738403108491693,28.698553668128124,0.0009229311239742359
inf,17,0.09232769322676963,0.13844764805448953,30.113877548111816,0.0009183164683543649
inf,18,0.09094323450450544,0.13754611842895065,31.626289290852014,0.0009137248860125931
inf,19,0.08978460316687847,0.14125243265942858,33.25076320568721,0.0009091562615825303
inf,20,0.08857459903817953,0.13330478213166677,34.67813250753614,0.0009046104802746176
inf,21,0.08730623165616654,0.1380684683800385,36.23592760165533,0.0009000874278732446
inf,22,0.08619809362169943,0.13122309896574225,38.024089415868126,0.0008955869907338784
inf,23,0.08493082824778247,0.12898889732777433,39.87380853494009,0.0008911090557802087
inf,24,0.08379675121290935,0.13210843062849456,41.74933445188734,0.0008866535105013078
inf,25,0.08284251852670309,0.12498021358123389,43.63030199872123,0.0008822202429488011
inf,26,0.08209582974487888,0.12319788052349961,45.52042862839169,0.0008778091417340573
inf,27,0.08130317119619063,0.12271566316485405,47.40336724917094,0.000873420096025387
