target_param,epoch,valid_mae,train_mae
4,75,0.12257480605315137,0.07601398575763453
4,76,0.14109284478810527,0.07575889403685075
4,77,0.14464570209383965,0.07486700527537243
4,78,0.12969684564778883,0.07580012952447303
4,79,0.1380874190119005,0.07406772304105659
4,80,0.12411867262374972,0.07474512539075971
4,81,0.12240234405923917,0.07490743637030788
4,82,0.1325279769077096,0.07433471863745672
4,83,0.1251905547675266,0.07385518148570121
4,84,0.12429787827435358,0.07324159093263287
4,85,0.14162681668355903,0.07453421532617104
4,86,0.1668269950696217,0.07358339566300133
4,87,0.12028585618702314,0.07281912997466954
4,88,0.12282518970389522,0.07452560325629287
4,89,0.14436199075432232,0.07233736804004064
4,90,0.12382096909387136,0.07305799147063584
4,91,0.1283199640131125,0.07333775105937335
4,92,0.12158035042305149,0.07434569415750861
4,93,0.13706048718223007,0.07212307133052949
4,94,0.12837536108269484,0.07380357507742924
4,95,0.12255748261206893,0.07257542425759818
4,96,0.1323747428995307,0.07365527526914172
4,97,0.12848956582527007,0.07069681204739153
4,98,0.12075362298437342,0.07219239005805823
4,99,0.11912217572010973,0.07201436389956896
5,0,0.5727886448624313,0.3553150851348794
5,1,0.3522365549078552,0.22184584604093152
5,2,0.2706761232787563,0.17291822619314032
5,3,0.24045347718782317,0.15128219349882088
5,4,0.22621016404641572,0.141342945573726
5,5,0.20325105573220917,0.13249666141041427
5,6,0.2026414645294989,0.12792984758951167
5,7,0.18716656104210885,0.1205656484330161
5,8,0.18203675298280617,0.11511368519071587
5,9,0.19462018980774828,0.11353543466715706
5,10,0.16885423275732225,0.10848392785767952
5,11,0.1691506890760314,0.1054117242358218
5,12,0.16669244563547514,0.10389410825125657
5,13,0.16660558035777462,0.10282166720054736
5,14,0.15501055205541267,0.0990818299772089
5,15,0.1532321686465894,0.09691072389665052
5,16,0.15992567127430313,0.0950556116985896
5,17,0.1468377172626475,0.09339808231079856
5,18,0.14761171389811784,0.09162970356561949
5,19,0.22233591445030707,0.09026309708282682
5,20,0.14360353290554015,0.09003116542810762
5,21,0.14036523586800023,0.0873998974768338
5,22,0.14160481868411906,0.08889941879688916
5,23,0.2641486520728757,0.08743433284806039
5,24,0.13583353778687857,0.08532818203072322
5,25,0.13381972953036267,0.0837760760277822
5,26,0.1505557693220595,0.08550173633703817
5,27,0.13714189238605962,0.08332045891963182
5,28,0.13173311283831957,0.0819131953218425
5,29,0.12707091467354886,0.08041953671741936
5,30,0.12634107714859388,0.07948893786148939
5,31,0.12658496317203324,0.07896470987557197
5,32,0.1272250967480803,0.07969288555684184
5,33,0.1265316587942903,0.07815165267187944
5,34,0.11870135755468442,0.07746610686785142
5,35,0.12577027262699217,0.07610165002889835
5,36,0.11734655571560708,0.07653663247132342
5,37,0.12169672200276006,0.07563523089392514
5,38,0.12288428154042973,0.07942991745565621
5,39,0.1151709332661603,0.0763722328982509
5,40,0.11515995275269271,0.07432256762303927
5,41,0.12638608089858486,0.07476367329334714
5,42,0.11393895276611853,0.07294614354747082
5,43,0.11215215208389429,0.07251836128113914
5,44,0.1159138747601099,0.07265234724091808
5,45,0.11660826402486013,0.07128310540955066
5,46,0.10977227028499369,0.07166703732280814
5,47,0.11114904805216737,0.07175980121620525
5,48,0.10967927386042893,0.0704428400300318
5,49,0.11727491045190441,0.07611326574291558
5,50,0.11633861661758475,0.07107307374244802
5,51,0.10875246681833778,0.06990662896247003
5,52,0.11163924606416815,0.069030958988682
5,53,0.11117451734119844,0.06875173676888839
5,54,0.13153204978794178,0.06821994558343118
5,55,0.10864910319127064,0.06919247800990487
5,56,0.11322241797242112,0.06817505606154435
5,57,0.11059275662065832,0.06743797795599739
5,58,0.11553233397263352,0.06672760500853983
5,59,0.10904279247086535,0.06648578627645552
5,60,0.10713523105588009,0.06754021055284334
5,61,0.10747871732199064,0.06559576160818668
5,62,0.10549188084820267,0.06593389200436554
5,63,0.10596275453766187,0.06582816159729014
5,64,0.10625869027709446,0.06611641701999856
5,65,0.1034122164691648,0.06662882574464955
5,66,0.11202292224412325,0.06456052217061434
5,67,0.13078167670035876,0.06760454912161584
5,68,0.11790977818991548,0.06994300672172328
5,69,0.11474543028781492,0.06587265435943164
5,70,0.11166777193386064,0.06539743045185244
5,71,0.10948725192937799,0.06431445519537243
5,72,0.10683790125673816,0.06409723525367052
5,73,0.11586143617187779,0.06367785081598708
5,74,0.1055216295744783,0.06896853669904376
5,75,0.10678424057300373,0.06341544410338491
5,76,0.10234354580602338,0.06284285871909805
5,77,0.10187625684725338,0.06292305439981437
5,78,0.10425185119753243,0.0637342927649678
5,79,0.10157863747689033,0.0646322475702864
5,80,0.09924421235117858,0.062411252765260966
5,81,0.09976281454005546,0.06132598438033169
5,82,0.10256679804735287,0.06090606524919068
5,83,0.10234167482904209,0.06148819935937991
5,84,0.2807074641027758,0.061472923930368774
5,85,0.17608023879508816,0.06524824849291061
5,86,0.09892759392017958,0.06257049647841495
5,87,0.10207108135825847,0.061533697356500015
5,88,0.10088999701603767,0.06020465911530726
5,89,0.10393911776363211,0.06273150485608725
5,90,0.10127408221684477,0.06082339665115911
5,91,0.1032424050393284,0.06094028547753482
5,92,0.09902112133881098,0.06019832673352172
5,93,0.10053328488783171,0.060692089818687255
5,94,0.11851001538897071,0.06002458786961871
5,95,0.09661879102068564,0.060197744133802744
5,96,0.10088219377462582,0.062459981074942626
5,97,0.11201912453097683,0.06112621106352331
5,98,0.09769204254913073,0.059849883883120986
5,99,0.11798263585535433,0.059070412849345104
None,0,0.5664903568003767,0.3400014883493907
None,1,0.2931378763369335,0.21678482858523473
None,2,0.2642383117989827,0.1793333798334694
None,3,0.2558625304410535,0.16481468062357996
None,4,0.2219420321365838,0.15509223907242897
None,5,0.2081396667066441,0.14806050832566742
None,6,0.206671633627466,0.14324612678473683
None,7,0.19434761023649608,0.1381083048843461
None,8,0.18969676683666883,0.13496516521973104
None,9,0.18633300354403837,0.13184429350216867
None,10,0.18494496126008286,0.1310413035350859
None,11,0.1844128638666163,0.12748672487881288
None,12,0.17863365831554578,0.1254393587114722
None,13,0.18359768967474663,0.12362708737095994
None,14,0.17220722451325385,0.12211808656585865
None,15,0.16556155144847848,0.12050136555163865
None,16,0.1651695780456066,0.11886412244921757
None,17,0.16497406131157313,0.11751464186907318
None,18,0.15993553712483377,0.1167095728889218
None,19,0.16031135194083698,0.11563652462784187
None,20,0.1943378028289605,0.11565091530239836
None,21,0.15611448439378892,0.11384729302659712
None,22,0.15398652771467805,0.11212799685688803
None,23,0.16229477532768763,0.11147054401898406
None,24,0.1527358754187502,0.11103068959937269
None,25,0.15013014541197844,0.11028677453074871
None,26,0.188578558825357,0.10905012007112154
None,27,0.1476167846591242,0.10854924048034464
None,28,0.1479197235838059,0.10805121652171819
None,29,0.14913892725943237,0.1084185842092485
None,30,0.14962327227957786,0.1088025841590352
None,31,0.14760084983001473,0.10716664549285897
None,32,0.25204611902115165,0.10744214573425452
None,33,0.1443297709989291,0.10562815959251699
None,34,0.14421632052749717,0.10441141529536435
None,35,0.14551404302799575,0.10653537880929587
None,36,0.14764582001233614,0.10378222926887208
None,37,0.14243745639599778,0.10336327661599065
None,38,0.14397249743342397,0.10385144411281365
None,39,0.14669756647399676,0.10277864840682154
None,40,0.14234496112312034,0.1019502101796214
None,41,0.14419198865371366,0.10240773434647395
None,42,0.1536918092238647,0.10198481173527556
None,43,0.14089705478600276,0.10085986251788477
None,44,0.14201235598934595,0.1004441085806993
None,45,0.14310703350491424,0.10113639075939083
None,46,0.14080441562879473,0.10067318574865326
None,47,0.14200116201273857,0.10009030543740853
None,48,0.13888143663925512,0.09958615776741626
None,49,0.14058409222672064,0.09924564447340761
None,50,0.14356830175365173,0.09873069079641807
None,51,0.14276284476121268,0.09980129547893467
None,52,0.13760448199126027,0.09808334203702614
None,53,0.1396242603259061,0.09824652309846704
None,54,0.15174651754799706,0.09785325730429358
None,55,0.13810746499928092,0.0973745504263147
None,56,0.1386373860621324,0.0966547905876261
None,57,0.13853775870095017,0.09749213710143718
None,58,0.13733436551786238,0.09668743111287172
None,59,0.13832964848286364,0.09610075240260596
None,60,0.14188625098716826,0.09681578066382418
None,61,0.13709798919898206,0.09588377830537183
None,62,0.13741498845078612,0.09547305994750545
None,63,0.15218667093143667,0.10061066241499599
None,64,0.1392348040976832,0.09697254352719199
None,65,0.13794903945858764,0.0956174515941241
None,66,0.1369127306326102,0.09592243751062146
None,67,0.13891759646996374,0.09475101582803136
None,68,0.1374769616992243,0.09463635312744978
None,69,0.13650909534865807,0.09468806244756316
None,70,0.13589318232831135,0.09456304455188347
None,71,0.13427775212994184,0.09381153844400487
None,72,0.13872746330115107,0.09396640845208633
None,73,0.1364601960265508,0.09327591913924506
None,74,0.13481853882311493,0.09320467631958822
None,75,0.13961692046253912,0.09334020055503907
None,76,0.13478235816282613,0.09279238007626579
None,77,0.13376036246297182,0.09310341346351814
None,78,0.13581070428093267,0.09245074828554999
None,79,0.1331391250414233,0.09240410108774777
None,80,0.13342054260353886,0.09182811137197212
None,81,0.13638113887720207,0.09187596960374374
None,82,0.13498072157944405,0.0925393129101746
None,83,0.13852477778670608,0.09195700841873199
None,84,0.13601029908625029,0.09186985871782677
None,85,0.14048760965146043,0.09241845630155499
None,86,0.13716921074095592,0.09100667626360227
None,87,0.1353380377654747,0.09113892907926302
None,88,0.1358139281391457,0.09093432639631326
None,89,0.13508155148836873,0.09053579338256519
None,90,0.13502302954113612,0.09109129164880082
None,91,0.13253208442080408,0.09042195074765225
None,92,0.1346877727216931,0.0902851225044805
None,93,0.13314527401360135,0.09062881935654697
None,94,0.1325441593684817,0.08992944824592357
None,95,0.15579806120004708,0.09032460642225439
None,96,0.13752245834918433,0.09002931622172211
None,97,0.1332087610517778,0.0898366508296929
None,98,0.13797874239984378,0.09035866107629979
None,99,0.1321216181561511,0.08915164398126223
inf,0,0.3357218704236451,0.31954543808344105
inf,1,0.2611019594534751,0.19125569581361032
inf,2,0.2351358654678508,0.1649654689767637
inf,3,0.20070614866031114,0.14955970683979983
inf,4,0.19223959030964044,0.13833309654429193
inf,5,0.17411493157507274,0.13024077402467218
inf,6,0.17209934947952146,0.12353987383592684
inf,7,0.15990781179198654,0.12103662319020997
inf,8,0.15239062560822378,0.1153394981505067
inf,9,0.14826711275244273,0.11023376367847619
inf,10,0.1491025769582359,0.10725112227049553
inf,11,0.15594488141998167,0.10392312169941613
inf,12,0.13927720763510273,0.10119921457112428
inf,13,0.13848982030345544,0.1008591807093125
inf,14,0.12912648051015796,0.0976222765934449
inf,15,0.12653249806614333,0.09364005689574328
inf,16,0.12977544018017348,0.09212199397510969
inf,17,0.12293196489573806,0.09076033533415995
inf,18,0.12058237166975135,0.0895896091872437
inf,19,0.1210275022413141,0.08857603545898256
inf,20,0.13279326332192268,0.08690967424502855
inf,21,0.1282221312003751,0.08538772513054882
inf,22,0.1210689010318889,0.08394362270491158
inf,23,0.11215407489448463,0.08381056847711492
inf,24,0.1291108379761378,0.08241867722402994
