epoch,train_mae,valid_mae,minutes,lr,minutes:,experiment_name
0.0,0.3716178308526858,0.3090054699307992,,0.001,3.1599779287974035,fixed-data-complete
1.0,0.2823674826670964,0.2512465956650283,,0.001,5.119906516869864,fixed-data-complete
2.0,0.23665061652230024,0.2158081261421504,,0.001,8.323203806082407,fixed-data-complete
3.0,0.20707958537264895,0.1933428123750183,,0.001,9.742708909511569,fixed-data-complete
4.0,0.19182059136538746,0.17834721681318774,,0.001,11.351161603132885,fixed-data-complete
5.0,0.18139220609427176,0.17496039701135546,,0.001,13.321656215190888,fixed-data-complete
6.0,0.1748495041039715,0.16685134824953568,,0.001,15.169886537392935,fixed-data-complete
7.0,0.16807015084187474,0.16421795543871448,,0.001,17.13835508028666,fixed-data-complete
8.0,0.1629537869722243,0.16054107691112313,,0.001,19.10799527168274,fixed-data-complete
9.0,0.1596472614851614,0.16416386133746086,,0.001,21.07895038525264,fixed-data-complete
10.0,0.1567394142358527,0.15213703946063378,,0.001,23.035644749800362,fixed-data-complete
11.0,0.15380686013169234,0.1525054908583039,,0.001,24.99131614367167,fixed-data-complete
12.0,0.15118351678905295,0.15465856950533996,,0.001,26.96011072397232,fixed-data-complete
13.0,0.14953329258124368,0.1523271097478113,,0.001,28.929202858606967,fixed-data-complete
14.0,0.14750771005621172,0.1447034332156181,,0.001,30.89925550222397,fixed-data-complete
15.0,0.14608575693173662,0.14572426868112473,,0.001,32.80516001383464,fixed-data-complete
16.0,0.1442886456302522,0.14679959653239513,,0.001,34.12911006212234,fixed-data-complete
17.0,0.14302160823213392,0.1458962757963884,,0.001,35.74092555046081,fixed-data-complete
18.0,0.1410971147979908,0.1426554905740837,,0.001,37.22704856793086,fixed-data-complete
19.0,0.14052702332863615,0.1397461691498756,,0.001,39.19639407793681,fixed-data-complete
20.0,0.13884335286269794,0.13857614488978126,,0.001,41.15819456577301,fixed-data-complete
21.0,0.13887826945390602,0.14081235981301252,,0.001,43.12555683056514,fixed-data-complete
22.0,0.13704002910841695,0.13935081444288552,,0.001,45.09508827527364,fixed-data-complete
23.0,0.1358464869001497,0.1406932781558287,,0.001,47.0643660704295,fixed-data-complete
24.0,0.1357941934704402,0.1369446731554834,,0.001,49.017396835486096,fixed-data-complete
25.0,0.13398869634885002,0.1351256816167581,,0.001,50.84649627606074,fixed-data-complete
26.0,0.13270185680367325,0.135619807055122,,0.001,52.750029667218534,fixed-data-complete
27.0,0.13145493794003996,0.13431022095052814,,0.001,54.7144125620524,fixed-data-complete
28.0,0.13119279466139092,0.1310437610118012,,0.001,56.675986425081895,fixed-data-complete
29.0,0.12973145437208314,0.13239304090801046,,0.001,58.613734889030454,fixed-data-complete
30.0,0.12894933777676384,0.13265205907194236,,0.001,60.57016176382701,fixed-data-complete
31.0,0.1284634941677809,0.13058850857772314,,0.001,62.529911120732635,fixed-data-complete
32.0,0.1276277158685053,0.13117459061898684,,0.001,64.49746458133062,fixed-data-complete
33.0,0.12699898596960574,0.12843126031913255,,0.001,66.46750040451685,fixed-data-complete
34.0,0.1261402712697803,0.12765193678830805,,0.001,68.24405328432721,fixed-data-complete
35.0,0.12647283221477315,0.12678387952478318,,0.001,70.1719100634257,fixed-data-complete
36.0,0.1251619820910023,0.13752833391490735,,0.001,72.09967066049576,fixed-data-complete
37.0,0.12545192300170552,0.1266989480194293,,0.001,74.05972283681234,fixed-data-complete
38.0,0.12609128069993294,0.12876884049490878,,0.001,76.0223214507103,fixed-data-complete
39.0,0.1238675744672866,0.12560320170302133,,0.001,77.96570046345394,fixed-data-complete
40.0,0.12295290566846345,0.1268607274325272,,0.001,79.9322604974111,fixed-data-complete
41.0,0.12260094033520562,0.12355647003964372,,0.001,81.54137738545734,fixed-data-complete
42.0,0.1223020069334749,0.12334804447073675,,0.001,83.19608904918034,fixed-data-complete
43.0,0.12174681793320025,0.12361708515568795,,0.001,84.99209746122361,fixed-data-complete
44.0,0.12090801953301117,0.12502543717622752,,0.001,86.92747261126837,fixed-data-complete
45.0,0.12078997165650553,0.12201206248057515,,0.001,88.88645683924356,fixed-data-complete
46.0,0.12106077299059938,0.12363509982824328,,0.001,90.67352841297787,fixed-data-complete
47.0,0.11982910872339544,0.12405431479215613,,0.001,92.50145109494528,fixed-data-complete
48.0,0.11933963067681673,0.18711329312700986,,0.001,94.46611337661743,fixed-data-complete
49.0,0.11942836644955065,0.12073854912268488,,0.001,96.3723502278328,fixed-data-complete
50.0,0.11994322759539736,0.12264346196463233,,0.001,98.33166790803274,fixed-data-complete
51.0,0.11831044581876772,0.12142016114372944,,0.001,100.30086515347165,fixed-data-complete
52.0,0.11838686614488968,0.12082486072653223,,0.001,102.26934042771656,fixed-data-complete
53.0,0.12092703475956455,0.11944780098764515,,0.001,103.40035960674284,fixed-data-complete
54.0,0.11744370771780452,0.11821343847011262,,0.001,104.84406317075094,fixed-data-complete
55.0,0.11761392227000828,0.11800233306069124,,0.001,106.64499243895212,fixed-data-complete
56.0,0.11684421087120965,0.1193671222736962,,0.001,108.60136684576669,fixed-data-complete
57.0,0.11712398207225308,0.1181851565210444,,0.001,110.50559618473055,fixed-data-complete
58.0,0.11585316442571825,0.11877455814888604,,0.001,112.11649929682413,fixed-data-complete
59.0,0.11654509217327046,0.1203399397040668,,0.001,114.07521164019906,fixed-data-complete
60.0,0.11560851858007545,0.12257685782093745,,0.001,116.03831768035887,fixed-data-complete
61.0,0.11607367982785323,0.11816347931560722,,0.001,118.00832380851108,fixed-data-complete
62.0,0.1173345190556954,0.1211650681181959,,0.001,119.97153362830481,fixed-data-complete
63.0,0.11607364365420833,0.1170411492805732,,0.001,121.93195564349493,fixed-data-complete
64.0,0.11439381673636205,0.11964626136579007,,0.001,123.82809607982635,fixed-data-complete
