epoch,train_mae,valid_mae,minutes,lr,minutes:,experiment_name
142.0,0.12169917989925708,0.13366594640832194,,0.0008437500000000001,248.4812642057737,full-ds-raw-data
143.0,0.12159387883982375,0.13535403910436136,,0.0008437500000000001,250.36972402731575,full-ds-raw-data
144.0,0.12160140250066445,0.13320788985804505,,0.0008437500000000001,252.30250423749285,full-ds-raw-data
145.0,0.1215640401689584,0.13478791004733034,,0.0008437500000000001,254.18438558975856,full-ds-raw-data
146.0,0.12148937240364005,0.13370272964239122,,0.0008437500000000001,256.1141849279404,full-ds-raw-data
147.0,0.12135888569877384,0.1334494959366948,,0.0008437500000000001,258.04809366464616,full-ds-raw-data
148.0,0.12140997533185464,0.13483141306199534,,0.0008437500000000001,259.981097070376,full-ds-raw-data
149.0,0.1198236287709338,0.13236029555923054,,0.0006328125000000001,261.91064529418946,full-ds-raw-data
150.0,0.11964168280887585,0.13247099514070304,,0.0006328125000000001,263.84183178742734,full-ds-raw-data
151.0,0.11954936580160892,0.1327050028976642,,0.0006328125000000001,265.7364165345828,full-ds-raw-data
152.0,0.11950979273537672,0.13322939548053225,,0.0006328125000000001,267.6371136705081,full-ds-raw-data
153.0,0.11947034540777833,0.13278019552168085,,0.0006328125000000001,269.5710526665052,full-ds-raw-data
154.0,0.11939395520002324,0.13233202818192938,,0.0006328125000000001,271.486692627271,full-ds-raw-data
155.0,0.11933619588855572,0.1320142859377359,,0.0006328125000000001,273.415296236674,full-ds-raw-data
156.0,0.11926515168419605,0.13264876367230155,,0.0006328125000000001,275.35209858814875,full-ds-raw-data
157.0,0.11919585618422472,0.13268854462786736,,0.0006328125000000001,277.2914392312368,full-ds-raw-data
158.0,0.11918467563654328,0.13252171111734282,,0.0006328125000000001,279.1922517577807,full-ds-raw-data
159.0,0.11914648907090995,0.13294629603624356,,0.0006328125000000001,280.70125148693717,full-ds-raw-data
160.0,0.11892881689909245,0.13291473495332815,,0.0006328125000000001,282.63038428227105,full-ds-raw-data
161.0,0.11903538861873447,0.1325641472245518,,0.0006328125000000001,284.5610983252525,full-ds-raw-data
162.0,0.11903665112903075,0.1326403324541292,,0.0006328125000000001,286.4708183129629,full-ds-raw-data
163.0,0.11884094899459735,0.13301838007412464,,0.0006328125000000001,288.4009799957276,full-ds-raw-data
164.0,0.11884697177699532,0.13261628357987648,,0.0006328125000000001,290.33756285508474,full-ds-raw-data
165.0,0.1188547076886042,0.13286490638005105,,0.0006328125000000001,292.27237793207166,full-ds-raw-data
166.0,0.11873406113296832,0.13317097852104606,,0.0006328125000000001,294.2046577970187,full-ds-raw-data
167.0,0.1176018551839281,0.13144902757908167,,0.0004746093750000001,296.11453841527305,full-ds-raw-data
168.0,0.11755652151100793,0.1320183496255624,,0.0004746093750000001,298.0335084438324,full-ds-raw-data
169.0,0.11745323174185915,0.13153368490306944,,0.0004746093750000001,299.9302198171616,full-ds-raw-data
170.0,0.1173704550752841,0.13161454261917815,,0.0004746093750000001,301.80638427337016,full-ds-raw-data
171.0,0.11730440718118453,0.13205553476747706,,0.0004746093750000001,303.74148714145025,full-ds-raw-data
172.0,0.11724257745548047,0.1317620847883977,,0.0004746093750000001,305.67182863156,full-ds-raw-data
173.0,0.11722277537902752,0.13193948657889104,,0.0004746093750000001,307.59861264228823,full-ds-raw-data
174.0,0.1171546686736578,0.13192828275655455,,0.0004746093750000001,309.52535237868625,full-ds-raw-data
175.0,0.11716951168602865,0.1318261529269973,,0.0004746093750000001,311.4463874856631,full-ds-raw-data
176.0,0.11708301771095955,0.1320782429450437,,0.0004746093750000001,313.36507902940116,full-ds-raw-data
177.0,0.11701240227137442,0.13217598397480812,,0.0004746093750000001,315.2744130929311,full-ds-raw-data
178.0,0.11701606496805445,0.13196167763910804,,0.0004746093750000001,317.19662559032435,full-ds-raw-data
179.0,0.11613797570245885,0.13142191628092215,,0.00035595703125000005,319.11676032940545,full-ds-raw-data
180.0,0.1160407171783034,0.1312656915972107,,0.00035595703125000005,321.04550222158434,full-ds-raw-data
181.0,0.11599794255455255,0.1316099987531963,,0.00035595703125000005,322.9069962104161,full-ds-raw-data
182.0,0.1159593593463678,0.1317818004677171,,0.00035595703125000005,324.8286908666293,full-ds-raw-data
183.0,0.11592317333223047,0.1314668086014295,,0.00035595703125000005,326.7475419004758,full-ds-raw-data
184.0,0.11585100941588615,0.13166884693660236,,0.00035595703125000005,328.6751250306765,full-ds-raw-data
185.0,0.11581882849564308,0.131226044830523,,0.00035595703125000005,330.0423721392949,full-ds-raw-data
186.0,0.11580459689486107,0.1310867510343854,,0.00035595703125000005,331.5681923031807,full-ds-raw-data
187.0,0.11576845552368845,0.1312398858289969,,0.00035595703125000005,333.44457643032075,full-ds-raw-data
188.0,0.11575126452606845,0.1314896341060339,,0.00035595703125000005,335.07815040747323,full-ds-raw-data
189.0,0.11577303486032263,0.13152836580025531,,0.00035595703125000005,336.99332085847857,full-ds-raw-data
190.0,0.1156609620838444,0.13114125414898528,,0.00035595703125000005,338.92039902210234,full-ds-raw-data
191.0,0.11566738055057378,0.13150962694695126,,0.00035595703125000005,340.83042799631755,full-ds-raw-data
192.0,0.11559775429660155,0.13116285821324894,,0.00035595703125000005,342.7581903735797,full-ds-raw-data
193.0,0.11554442408968725,0.13184481274140505,,0.00035595703125000005,344.6818387945493,full-ds-raw-data
194.0,0.11551570878885273,0.13143542659910096,,0.00035595703125000005,346.20600455999374,full-ds-raw-data
195.0,0.1154950502217623,0.1312505539467461,,0.00035595703125000005,348.12753340005867,full-ds-raw-data
196.0,0.115437633068795,0.13174456955570926,,0.00035595703125000005,350.058850868543,full-ds-raw-data
197.0,0.11544240601965995,0.13114486785311455,,0.00035595703125000005,351.9567853053411,full-ds-raw-data
198.0,0.11477495842892335,0.13094145070565366,,0.00026696777343750003,353.8840316057205,full-ds-raw-data
199.0,0.11472006497521373,0.13127029602464876,,0.00026696777343750003,355.81065156459806,full-ds-raw-data
200.0,0.1146565352294204,0.13128233997445365,,0.00026696777343750003,357.7103239615758,full-ds-raw-data
201.0,0.11461614508733207,0.13082727291082086,,0.00026696777343750003,359.61423219044997,full-ds-raw-data
202.0,0.11459880057278525,0.13126581243778532,,0.00026696777343750003,361.2353886405627,full-ds-raw-data
203.0,0.1145653866991295,0.13086209374038787,,0.00026696777343750003,362.83782744010284,full-ds-raw-data
204.0,0.11460306017326748,0.1310260335865774,,0.00026696777343750003,364.7232794125875,full-ds-raw-data
205.0,0.11451979442112944,0.13128219642137226,,0.00026696777343750003,366.64570462703705,full-ds-raw-data
206.0,0.11451002837760565,0.13125481254176086,,0.00026696777343750003,368.2730573852857,full-ds-raw-data
207.0,0.11446600656162988,0.13099984716427962,,0.00026696777343750003,369.7554352402687,full-ds-raw-data
208.0,0.11446543540872794,0.13097851830093488,,0.00026696777343750003,371.68925178051,full-ds-raw-data
209.0,0.11445884245854665,0.13096438949045386,,0.00026696777343750003,373.6128481149673,full-ds-raw-data
210.0,0.1144303289588394,0.13108548187895816,,0.00026696777343750003,375.4724305152893,full-ds-raw-data
211.0,0.11433741057271415,0.1309369868040084,,0.00026696777343750003,377.1674097895622,full-ds-raw-data
212.0,0.1144154645159626,0.13095475130959558,,0.00026696777343750003,378.9120719989141,full-ds-raw-data
213.0,0.1138727886447624,0.13110427983497314,,0.00020022583007812505,380.1215299169223,full-ds-raw-data
214.0,0.11376896608849485,0.13068788956654714,,0.00020022583007812505,382.0291720310847,full-ds-raw-data
215.0,0.11376652610067943,0.1305880313641146,,0.00020022583007812505,383.96431572039916,full-ds-raw-data
216.0,0.11375069687822145,0.130953365987853,,0.00020022583007812505,385.86785825888313,full-ds-raw-data
217.0,0.11370202656566344,0.13063554001481914,,0.00020022583007812505,387.7816312074662,full-ds-raw-data
218.0,0.11371183239044565,0.13089707918857274,,0.00020022583007812505,389.70666410128274,full-ds-raw-data
219.0,0.113662814102825,0.13080487488131762,,0.00020022583007812505,391.6379797538122,full-ds-raw-data
220.0,0.11363764883553636,0.13092192151044535,,0.00020022583007812505,393.54637680053713,full-ds-raw-data
221.0,0.11365436669775272,0.13089946475468187,,0.00020022583007812505,395.445990951856,full-ds-raw-data
222.0,0.1136158094220268,0.1308279173781997,,0.00020022583007812505,397.373852968216,full-ds-raw-data
223.0,0.11359832653379055,0.13073445202488646,,0.00020022583007812505,399.241119047006,full-ds-raw-data
224.0,0.11356972086677045,0.13080471071757765,,0.00020022583007812505,401.1507806261381,full-ds-raw-data
225.0,0.11358816645676355,0.130913347617576,,0.00020022583007812505,403.08978646993637,full-ds-raw-data
226.0,0.11352325943281835,0.13061565990510726,,0.00020022583007812505,404.943122124672,full-ds-raw-data
227.0,0.11315283470111336,0.1305638729741699,,0.00015016937255859378,406.64136588573456,full-ds-raw-data
228.0,0.11312224101006242,0.13057831599524147,,0.00015016937255859378,408.5717747449874,full-ds-raw-data
229.0,0.11308724449994542,0.13070171881663162,,0.00015016937255859378,410.43759198983514,full-ds-raw-data
230.0,0.11309369816192645,0.1305484240149198,,0.00015016937255859378,412.3653335968654,full-ds-raw-data
231.0,0.11306200763177066,0.13060187273903906,,0.00015016937255859378,414.30110288461054,full-ds-raw-data
232.0,0.11303906247275294,0.13064255678340006,,0.00015016937255859378,416.22154363791145,full-ds-raw-data
233.0,0.11300710184560138,0.13060609671630347,,0.00015016937255859378,418.15674451192217,full-ds-raw-data
234.0,0.11301829578818913,0.13070434678541995,,0.00015016937255859378,419.6370150168737,full-ds-raw-data
235.0,0.1129989879616008,0.13092410622458714,,0.00015016937255859378,420.73940784136454,full-ds-raw-data
236.0,0.11300202661163647,0.13061881413585272,,0.00015016937255859378,422.66758629481,full-ds-raw-data
237.0,0.11295679554894618,0.13044924351729842,,0.00015016937255859378,424.57253419558214,full-ds-raw-data
238.0,0.1129557875418759,0.13110065764502474,,0.00015016937255859378,426.49741237163545,full-ds-raw-data
239.0,0.11294241811044604,0.13083240596871626,,0.00015016937255859378,428.4291975299518,full-ds-raw-data
240.0,0.1129377982864958,0.1307006864014425,,0.00015016937255859378,429.83325283527375,full-ds-raw-data
241.0,0.11291583238122475,0.13082870004992733,,0.00015016937255859378,431.16095700263975,full-ds-raw-data
242.0,0.11289669420664265,0.13061186757526894,,0.00015016937255859378,433.0935413479805,full-ds-raw-data
243.0,0.1129016372667698,0.13076371032940726,,0.00015016937255859378,435.02842758496604,full-ds-raw-data
244.0,0.11285861809183195,0.13067859166546866,,0.00015016937255859378,436.0158127466837,full-ds-raw-data
245.0,0.11286906969299823,0.13091746416531105,,0.00015016937255859378,437.67572749058405,full-ds-raw-data
246.0,0.1128377919875434,0.130494572661425,,0.00015016937255859378,439.2920777400335,full-ds-raw-data
247.0,0.1128399304621971,0.13076509045927154,,0.00015016937255859378,440.8845127622288,full-ds-raw-data
248.0,0.11283997046872155,0.13048688592095134,,0.00015016937255859378,441.8390287478765,full-ds-raw-data
249.0,0.11251140958108416,0.130485005300296,,0.00011262702941894531,443.4666207949321,full-ds-raw-data
250.0,0.11248164038957273,0.1304612627311757,,0.00011262702941894531,444.7421179771424,full-ds-raw-data
251.0,0.11246530364674352,0.13057126475007916,,0.00011262702941894531,446.2079383254051,full-ds-raw-data
252.0,0.11245904200195944,0.13060462584621013,,0.00011262702941894531,448.12514942089723,full-ds-raw-data
253.0,0.11245663501053298,0.13055521863071556,,0.00011262702941894531,450.0538716316223,full-ds-raw-data
254.0,0.11242840366794417,0.13065638865295212,,0.00011262702941894531,451.9751033782959,full-ds-raw-data
255.0,0.1124159250280648,0.13045949942187254,,0.00011262702941894531,453.6750341018041,full-ds-raw-data
256.0,0.11241612480516266,0.13058428347110754,,0.00011262702941894531,455.4543068766594,full-ds-raw-data
257.0,0.11239134975530822,0.13054956354592975,,0.00011262702941894531,457.1511527299881,full-ds-raw-data
258.0,0.11237442224800892,0.13062442058011106,,0.00011262702941894531,458.3428330898285,full-ds-raw-data
259.0,0.11238027615170068,0.13048624168885373,,0.00011262702941894531,459.3246085445086,full-ds-raw-data
260.0,0.11213745131402778,0.1304049060532921,,8.4470272064209e-05,460.7956883390745,full-ds-raw-data
261.0,0.11211132580609433,0.13046725740558224,,8.4470272064209e-05,462.7273932139079,full-ds-raw-data
262.0,0.11210372772013974,0.13044984707706853,,8.4470272064209e-05,464.659564614296,full-ds-raw-data
263.0,0.11209713159942676,0.1304798846809489,,8.4470272064209e-05,466.446670460701,full-ds-raw-data
264.0,0.11208651809270656,0.1303186306671093,,8.4470272064209e-05,468.3487981994947,full-ds-raw-data
265.0,0.1120822633102214,0.13047788378439454,,8.4470272064209e-05,470.08633113304774,full-ds-raw-data
266.0,0.11204668890267933,0.13064545411812634,,8.4470272064209e-05,471.9994275848071,full-ds-raw-data
267.0,0.1120636735837703,0.1304483470791266,,8.4470272064209e-05,473.91013215780265,full-ds-raw-data
268.0,0.11204459308394456,0.1305936957660475,,8.4470272064209e-05,475.8443852424622,full-ds-raw-data
269.0,0.1120403634707044,0.130433213381391,,8.4470272064209e-05,477.7737975041072,full-ds-raw-data
270.0,0.11202659465654988,0.13048292547464374,,8.4470272064209e-05,479.164952758948,full-ds-raw-data
271.0,0.1120302715348853,0.13043588622620228,,8.4470272064209e-05,480.1310090263685,full-ds-raw-data
272.0,0.11200090601287163,0.13047301497898606,,8.4470272064209e-05,481.95146403710055,full-ds-raw-data
273.0,0.11201299836569957,0.13062587755291086,,8.4470272064209e-05,483.8656803488731,full-ds-raw-data
274.0,0.11199701947600507,0.1304007504174583,,8.4470272064209e-05,485.7969729940097,full-ds-raw-data
275.0,0.11199190487096672,0.13038568546897486,,8.4470272064209e-05,487.7283651590348,full-ds-raw-data
276.0,0.11180900910781837,0.1303716064754286,,6.335270404815674e-05,489.66308257977164,full-ds-raw-data
277.0,0.11179031924906084,0.13035592261113613,,6.335270404815674e-05,491.59700163205457,full-ds-raw-data
278.0,0.11178379350876458,0.1304338732989209,,6.335270404815674e-05,493.0711824814479,full-ds-raw-data
279.0,0.11177650310220176,0.13045087793940002,,6.335270404815674e-05,494.52260284026477,full-ds-raw-data
280.0,0.11176027415071467,0.13041618471082894,,6.335270404815674e-05,496.2865821480751,full-ds-raw-data
281.0,0.11175499539755106,0.1304714017479044,,6.335270404815674e-05,497.59400663773215,full-ds-raw-data
282.0,0.11174674735602916,0.13040452883431786,,6.335270404815674e-05,499.51222941080727,full-ds-raw-data
283.0,0.11173853625472792,0.13044672468775206,,6.335270404815674e-05,501.4481586257617,full-ds-raw-data
284.0,0.1117332374361018,0.13045801269380666,,6.335270404815674e-05,503.3644680937131,full-ds-raw-data
285.0,0.11173461119405656,0.13042240442414038,,6.335270404815674e-05,505.1770762642225,full-ds-raw-data
286.0,0.11172037401206364,0.13045815011388373,,6.335270404815674e-05,507.0751205086708,full-ds-raw-data
287.0,0.1115783940772072,0.13039239373646275,,4.7514528036117556e-05,508.9493559559186,full-ds-raw-data
