target_param,epoch,train_mae,valid_mae,minutes,lr,minutes:
1.5,38,0.055469402474280914,0.08594637912928417,,0.0006825545950103867,146.55757953855726
1.5,39,0.055027850024817894,0.08394442038029752,,0.000675729049060283,150.2425253033638
1.5,40,0.05453585296302157,0.08090557178021761,,0.00066897175856968,153.96665612856546
1.5,41,0.05402881850289157,0.08369465508768636,,0.0006622820409839832,157.75612762504153
1.5,42,0.05341581834740226,0.08070979744035711,,0.0006556592205741433,161.42001126739714
1.5,43,0.05301874078951992,0.0794929603254923,,0.0006491026283684018,165.1239006254408
1.5,44,0.05262857548747533,0.07958943276636062,,0.0006426116020847179,168.76938857899773
1.5,45,0.05230647353871601,0.08173054745120388,,0.0006361854860638707,172.5177448047532
1.5,46,0.05174333124361998,0.07626353797092233,,0.000629823631203232,176.18638400766585
1.5,47,0.05130516365648383,0.08091554392169238,,0.0006235253948911997,179.9008651852608
1.5,48,0.050932680951024774,0.07817764864653669,,0.0006172901409422878,183.58261099126602
1.5,49,0.05058671668512792,0.07603006649722337,,0.0006111172395328649,187.2539563179016
1.5,50,0.05018686324753054,0.07553945479774347,,0.0006050060671375363,190.9234458539221
1.5,51,0.049876780855922044,0.07601544132796666,,0.0005989560064661608,194.7494870490498
1.5,52,0.04972055091297417,0.07791635520275562,,0.0005929664464014992,198.54944772587882
1.5,53,0.04911916848588302,0.07623761175300485,,0.0005870367819374844,202.27551609277725
1.5,54,0.048794606831565925,0.07285839261146644,,0.0005811664141181095,206.08947848743864
1.5,55,0.048555569362826456,0.07542866822932998,,0.0005753547499769285,209.85992261303795
1.5,56,0.04816283941386803,0.07315096867981778,,0.0005696012024771593,213.60994691451393
1.5,57,0.04791377472213528,0.07421773597998647,,0.0005639051904523875,217.31810349888278
1.5,58,0.047597389034998584,0.0739562576135961,,0.0005582661385478637,221.09592976437673
1.5,59,0.04731596855620729,0.07170545261713766,,0.000552683477162385,224.87670528888702
1.5,60,0.04706327515055486,0.07307801762175174,,0.0005471566423907613,228.58739699655106
1.5,61,0.046865340135872104,0.07406518400035877,,0.0005416850759668537,232.28287825451957
1.5,62,0.046480574456925855,0.07133514874724932,,0.0005362682252071849,235.98178133567174
1.5,63,0.04629821567988333,0.07342063919991576,,0.0005309055429551132,239.5490039269129
1.5,64,0.045949469804158455,0.07135798746059019,,0.000525596487525562,243.28174837032952
1.5,65,0.04571172859705308,0.07191160902060488,,0.0005203405226503064,247.02990295092263
1.5,66,0.0455130216491727,0.07048241479662798,,0.0005151371174238035,250.77677557203506
1.5,67,0.045286087384967165,0.07028384714998225,,0.0005099857462495653,254.57978574302464
1.5,68,0.04496627913018128,0.07447175667571122,,0.0005048858887870696,258.4256404121717
1.5,69,0.04482754673000349,0.07026778231625275,,0.0004998370298991988,262.1968737443288
1.5,70,0.044591263668587365,0.0703437203761711,,0.0004948386596002071,265.91817072365023
1.5,71,0.044293609238891786,0.07300938357428838,,0.0004898902730042047,269.6967017836041
1.5,72,0.04413199081605947,0.072218465428519,,0.0004849913702741628,273.3784672935804
1.5,73,0.04388407144280541,0.06927043449894717,,0.00048014145657142103,277.1485393577152
1.5,74,0.04370804612124759,0.0705874963633476,,0.00047534004200570695,280.8878759132491
1.5,75,0.043545365199743,0.06957552594042593,,0.0004705866415856499,284.6325602584415
1.5,76,0.043388760824099724,0.06852872717765071,,0.0004658807751697933,288.41889090802937
1.5,77,0.04309089513611456,0.06779983571620397,,0.0004612219674180954,292.13433059718875
1.5,78,0.04298665480652764,0.07024844513545114,,0.00045660974774391444,295.870193362236
1.5,79,0.042840937131397354,0.0685981549322605,,0.0004520436502664753,299.51652934021416
1.5,80,0.04257866233445479,0.07041029255556804,,0.00044752321376381065,303.1929315355089
1.5,81,0.04241441474717309,0.06866353465825,,0.00044304798162617245,307.0385832958752
1.5,82,0.04225042402212222,0.06747298930040611,,0.00043861750180991077,310.74136857456637
1.5,83,0.04209252232349157,0.06748188427218826,,0.0004342313267918117,314.37474479542834
1.5,84,0.04199644131795044,0.06818936186371953,,0.0004298890135238935,318.1718663268619
1.5,85,0.04180132163864167,0.0673978448074351,,0.0004255901233886546,321.83120845688717
1.5,86,0.04162701336726282,0.06761681817231639,,0.00042133422215476804,325.5711509201262
1.5,87,0.04139338063841987,0.0668749832097561,,0.0004171208799332204,329.34725320206746
1.5,88,0.04136616736331864,0.06595579602865763,,0.0004129496711338881,333.0777206381162
1.5,89,0.041154541980864656,0.06670621802569716,,0.00040882017442254916,336.7648921714889
1.5,90,0.040945237324435106,0.0685182813034263,,0.0004047319726783237,340.5106806980239
1.5,91,0.04084851907361883,0.06548708481013137,,0.00040068465295154044,344.3107430974642
1.5,92,0.04070987207554191,0.06565380270682997,,0.0003966778064220249,348.0917420638932
1.5,93,0.0405696801090944,0.06807039213436906,,0.00039271102835780483,351.8584772586823
1.5,94,0.04046155842766249,0.06547661888743601,,0.0003887839180742267,355.48024245235655
1.5,95,0.040282844542510785,0.0663610899881009,,0.0003848960788934845,359.179777540101
1.5,96,0.04018705047592156,0.0651683581051647,,0.00038104711810454966,362.8695090704494
1.5,97,0.03999141498249972,0.0651498465568468,,0.00037723664692350416,366.54355824126145
1.5,98,0.03990432185152541,0.06545117353239367,,0.00037346428045426913,370.260485847791
1.5,99,0.03977646714290266,0.06506812796797805,,0.00036972963764972643,373.97171774042977
1.5,100,0.03963011494298663,0.06521990282400962,,0.0003660323412732292,377.69015412595536
1.5,101,0.039557396662249285,0.06479113344703952,,0.0003623720178604969,381.42621443271645
1.5,102,0.039394430434245696,0.06366735879051429,,0.0003587482976818919,385.1742890834808
1.5,103,0.03931507287693949,0.06446311610840981,,0.00035516081470507297,388.92204782168074
1.5,104,0.03914665193781846,0.06586213301747078,,0.00035160920655802217,392.71873778237233
1.5,105,0.03906150866337305,0.06458214608331521,,0.000348093114492442,396.5376238452063
1.5,106,0.03895215524381644,0.06582949709107157,,0.00034461218334751756,400.35403613514376
1.5,107,0.03882760227583575,0.06317414211169366,,0.00034116606151404235,404.12746644947265
1.5,108,0.038734124235845546,0.06451661085649843,,0.000337754400898902,407.89373776647784
1.5,109,0.038668565059019826,0.06235241188958127,,0.000334376856889913,411.67991155783335
1.5,110,0.03848683517820523,0.06273368341467712,,0.0003310330883210138,415.43092079824874
1.5,111,0.03842201360328304,0.06441418596252958,,0.00032772275743780363,419.2382602863841
1.5,112,0.038314355259312406,0.06278325457085844,,0.0003244455298634257,423.0312962240643
1.5,113,0.03819235992216262,0.06325263522004569,,0.00032120107456479137,426.68603974050944
1.5,114,0.038088413267238067,0.06278589588179384,,0.0003179890638191435,430.29952161312104
1.5,115,0.0380373212497109,0.06480555931326522,,0.00031480917318095215,434.05925361712775
1.5,116,0.03787491166705705,0.06233025882993975,,0.00031166108144914265,437.8751684016651
1.5,117,0.03778777273739405,0.061875992724972406,,0.0003085444706346512,441.62130565510853
1.5,118,0.03773796681521006,0.06392589331634584,,0.00030545902592830465,445.26145262188385
1.5,119,0.03759893438539264,0.06228388974102595,,0.00030240443566902157,449.0013938082589
1.5,120,0.037651652945350965,0.06175119814372829,,0.00029938039131233136,452.815091905329
1.5,121,0.03746394956194111,0.06164336182497523,,0.00029638658739920804,456.63717219564643
1.5,122,0.03734404886265278,0.06254341263043624,,0.00029342272152521604,460.43427471584755
1.5,123,0.037254531762861524,0.06281931526077691,,0.0002904884943099638,464.2050506724252
1.5,124,0.03717581000515979,0.06343489659008801,,0.0002875836093668642,468.02494906981775
1.5,125,0.03704781351566815,0.061865340037051055,,0.0002847077732731956,471.8420013785362
1.5,126,0.03696743191054789,0.061778811597695917,,0.00028186069554046365,475.6569041728974
1.5,127,0.036951624407013446,0.06210903308644731,,0.000279042088585059,479.45031994051413
1.5,128,0.036816530497551465,0.06309553708440514,,0.00027625166769920835,483.257671822442
1.5,129,0.03677325677074872,0.061637932634962506,,0.00027348915102221624,487.02265682882734
1.5,130,0.03666147760615176,0.06151157367213438,,0.0002707542595119941,490.7340370456377
1.5,131,0.036551226120818896,0.06084989411856539,,0.00026804671691687415,494.5158344401254
1.5,132,0.03647217548020009,0.060937431130197735,,0.00026536624974770543,498.24304017888176
1.5,133,0.0364214723114532,0.06072516867550468,,0.0002627125872502284,502.05474998421136
1.5,134,0.03637130354264875,0.060823688664103065,,0.00026008546137772597,505.790978913837
1.5,135,0.03627359710979445,0.061031430799474005,,0.00025748460676394875,509.5039889269404
1.5,136,0.03622875432170219,0.060845528038278716,,0.00025490976069630927,513.1697844068209
1.5,137,0.036101455437622824,0.060712735318849166,,0.00025236066308934616,516.8157627542813
1.5,138,0.03602234458023915,0.06050346447255021,,0.0002498370564584527,520.4837531473902
1.5,139,0.03595563742975941,0.06253743253808508,,0.0002473386858938682,524.2642020146053
1.5,140,0.03590700714690625,0.06126879636318453,,0.0002448652990349295,528.0390014304055
1.5,141,0.035816497860609,0.06041050387886904,,0.00024241664604458018,531.833270556397
1.5,142,0.03576849673842616,0.06072797211668185,,0.0002399924795841344,535.6475663728183
1.5,143,0.03571415094187596,0.060452179502575636,,0.000237592554788293,539.4476700901986
1.5,144,0.035610338882080185,0.06019301327966875,,0.0002352166292404101,543.2384519047207
1.5,145,0.03557031962089443,0.060159856593737036,,0.00023286446294800602,547.0191082543797
1.5,146,0.035545758631813994,0.06045563541032294,,0.00023053581831852595,550.7989805671904
1.5,147,0.03539824662286043,0.06024651459708649,,0.00022823046013534067,554.5891616980234
1.5,148,0.0353423960682945,0.06093849403963936,,0.00022594815553398726,558.3772295938597
1.5,149,0.03532724194778245,0.061063969287500595,,0.0002236886739786474,562.1912982794973
1.5,150,0.035257673006913355,0.06017732560153932,,0.00022145178723886094,565.9501873228284
1.5,151,0.035164020657666814,0.06019862284583429,,0.00021923726936647235,569.6549027628367
1.5,152,0.03512414830968006,0.06143314629713056,,0.0002170448966728076,573.3923715684149
1.5,153,0.03506429827604221,0.061998110524909465,,0.00021487444770607956,577.2025119476848
1.5,154,0.0350194689812748,0.059601242183357155,,0.00021272570322901875,580.9653391891055
1.5,155,0.034924242310170224,0.06105829695219634,,0.0002105984461967285,584.7508359869321
1.5,156,0.0348911321992188,0.0592928500745886,,0.00020849246173476122,588.4169668979115
1.5,157,0.03481233465452021,0.06064041655871175,,0.0002064075371174136,592.0209323922792
1.5,158,0.03478780741766909,0.059971716655518405,,0.00020434346174623948,595.8232251074579
1.5,159,0.034710425022899526,0.06067240244198229,,0.00020230002712877707,599.6276596612402
1.5,160,0.0346601689471339,0.0593769791666218,,0.0002002770268574893,603.4269818411932
1.5,161,0.03459518290626041,0.05896305631325451,,0.00019827425658891441,607.2338356124031
1.5,162,0.03455954063536396,0.05908512290046419,,0.00019629151402302526,610.9830623984337
1.5,163,0.034503774272995995,0.05969896395840953,,0.00019432859888279496,614.7783825622665
1.5,164,0.03441847767899921,0.059837118492171326,,0.00019238531289396705,618.5214329242707
1.5,165,0.03438151201007456,0.058509972006563216,,0.0001904614597650274,622.2966344290311
1.5,166,0.034342378455574425,0.060103260942043796,,0.00018855684516737707,626.1013206587899
1.5,167,0.034254239520039344,0.0592081041065275,,0.00018667127671570324,629.8890584071478
1.5,168,0.034234931529992414,0.058794773614374546,,0.00018480456394854628,633.5292428043155
1.5,169,0.03415266205376477,0.0585434094512014,,0.0001829565183090608,637.2056770192252
1.5,170,0.0341375627811231,0.05862359009603018,,0.0001811269531259702,640.8565445250935
1.5,171,0.03405013291839481,0.058807573952181356,,0.00017931568359471047,644.6318930665652
1.5,172,0.03403286257970212,0.05889180396753615,,0.0001775225267587634,648.3905084093412
1.5,173,0.03398248578804298,0.058493198626624644,,0.00017574730149117574,652.1136264099015
1.5,174,0.033915648484187995,0.058799949424561626,,0.00017398982847626398,655.9152254184087
1.5,175,0.033893667593971145,0.05915728932426822,,0.0001722499301915014,659.560724875662
1.5,176,0.03382570069201204,0.058244342264789396,,0.00017052743088958634,663.2070279108153
1.5,177,0.03376766319171806,0.058492945006457714,,0.0001688221565806905,666.938433725304
1.5,178,0.03371948944490346,0.058683723932312394,,0.0001671339350148836,670.66735452546
1.5,179,0.03366229594628382,0.05808476394703311,,0.00016546259566473478,674.4793921497134
1.5,180,0.03364696524247147,0.058587087598699385,,0.00016380796970808745,678.2840701089965
1.5,181,0.033612691848492006,0.0579874316851298,,0.00016216989001100656,682.084799208906
1.5,182,0.03352562784160946,0.05812343939017223,,0.0001605481911108965,685.8937493112352
1.5,183,0.03351135250250256,0.05803003506634825,,0.00015894270919978754,689.7081282708381
1.5,184,0.03348531616624281,0.058937874652685664,,0.00015735328210778968,693.500348259343
1.5,185,0.033444759855913074,0.05795294226657958,,0.00015577974928671182,697.3054332441753
1.5,186,0.03338388072616311,0.057989207847464475,,0.00015422195179384468,701.0893465015623
1.5,187,0.0333101018201516,0.058606821863401326,,0.00015267973227590622,704.8668913589582
1.5,188,0.03330048137822927,0.05834081666844507,,0.00015115293495314718,708.6279264410337
1.5,189,0.03325432426080519,0.05830363448589079,,0.0001496414056036157,712.3965953204366
1.5,190,0.033172731293153866,0.05874562135306737,,0.00014814499154757954,716.2019917567571
1.5,191,0.03317844056696981,0.05804325808440486,,0.00014666354163210375,719.9106954587832
1.5,192,0.03313113179202006,0.05804813230630532,,0.00014519690621578272,723.6883474906285
1.5,193,0.03308806857159881,0.05815055958365883,,0.0001437449371536249,727.4757486767239
1.5,194,0.03305805063917389,0.05824995707840688,,0.00014230748778208864,731.2321992052925
1.5,195,0.03300221174714823,0.057905818025271096,,0.00014088441290426774,735.0357797490227
1.5,196,0.032954849544510355,0.057806196852877585,,0.00013947556877522507,738.8090879453551
1.5,197,0.032943751691245755,0.05791157908657546,,0.00013808081308747282,742.5303488161829
1.5,198,0.03289803949750043,0.05775798486685881,,0.00013670000495659808,746.2899693409603
1.5,199,0.032864617999831834,0.057766342715870944,,0.0001353330049070321,750.0687768512302
2,0,0.33818871744402407,0.35302819167414023,,0.001,3.7749644517898564
2,1,0.19903216346132968,0.24184088857584096,,0.00099,7.431017761760288
2,2,0.16097368386780989,0.19786477377337794,,0.0009801,11.139678271611531
2,3,0.14286825011460647,0.17976928446241605,,0.000970299,14.924019049273596
2,4,0.1319036308245091,0.1762083063042292,,0.00096059601,18.68389844232135
2,5,0.12384853744949069,0.1619969241080746,,0.0009509900499,22.453816432423057
2,6,0.11708648248898419,0.160631799890149,,0.000941480149401,26.201603942447246
2,7,0.11142659507037123,0.14419264642782112,,0.0009320653479069902,29.948585776487985
2,8,0.10672717226196456,0.14181976709314573,,0.0009227446944279199,33.688351253668465
2,9,0.10190070803148359,0.13998610666522418,,0.0009135172474836409,37.48579133219189
2,10,0.09804362530812312,0.13351456019827115,,0.0009043820750088043,41.23135224050946
2,11,0.09423002192855313,0.1271778821384394,,0.000895338254258716,45.06202971537908
2,12,0.09124255488609356,0.12657964409839725,,0.0008863848717161291,48.902108358012306
2,13,0.08857134186561377,0.1229074057391895,,0.0008775210229989678,52.676048106617394
2,14,0.08615331672911013,0.11889284757036034,,0.0008687458127689781,56.39886277251774
2,15,0.08385373537681771,0.11882633511577882,,0.0008600583546412884,60.17302507691914
2,16,0.08174184705645507,0.11687199635210858,,0.0008514577710948754,63.92443824476666
2,17,0.07973519413118085,0.11229770462359155,,0.0008429431933839267,67.65307634803985
2,18,0.0785454497735343,0.11110757767993916,,0.0008345137614500872,71.35927808152304
2,19,0.07665648118700136,0.11113690556858176,,0.0008261686238355863,75.09439932372835
2,20,0.07486797373615224,0.10786314961570569,,0.0008179069375972306,78.84785254001616
2,21,0.07381409372013682,0.10727582243020813,,0.0008097278682212581,82.6327660507626
2,22,0.0720435510838939,0.10573863426363594,,0.0008016305895390457,86.44599618646834
2,23,0.07096096306723841,0.10297492462941397,,0.0007936142836436553,90.09346636798647
2,24,0.06995345472410136,0.10075095424088097,,0.0007856781408072188,93.80798996024662
2,25,0.06870325834916294,0.10301341008274788,,0.0007778213593991466,97.48512479994031
2,26,0.06795313658448833,0.1001355290332789,,0.0007700431458051549,101.17817717525692
2,27,0.06648435907847405,0.09946891957873939,,0.0007623427143471036,104.85795766247644
2,28,0.06592765799429846,0.09898287879042729,,0.0007547192872036326,108.63312326802146
2,29,0.06492969538775142,0.0966988317668438,,0.000747172094331596,112.36606945859062
2,30,0.06432624297048872,0.09141511385959966,,0.0007397003733882801,116.101425506009
2,31,0.06319330811264783,0.09378263093931699,,0.0007323033696543972,119.89493805302511
2,32,0.06276207461057882,0.09568157411550965,,0.0007249803359578532,123.64227663013669
2,33,0.061820662464338816,0.09481408555180798,,0.0007177305325982747,127.41475756433276
2,34,0.061238402389635016,0.09119191104846615,,0.0007105532272722919,131.11010997427837
2,35,0.060360750887978654,0.09187011036180681,,0.000703447694999569,134.82680458360247
2,36,0.0598020383804202,0.08956428156584821,,0.0006964132180495732,138.54786209530303
2,37,0.05903505658826843,0.08829726739436067,,0.0006894490858690775,142.32820236947802
2,38,0.05867597950283529,0.08966012499345248,,0.0006825545950103867,146.15280242760977
2,39,0.058057272144463205,0.08855919828338009,,0.000675729049060283,149.84872992701003
2,40,0.057481591003316346,0.08723558381360065,,0.00066897175856968,153.6137652489874
2,41,0.05686829339092373,0.08749953905741374,,0.0006622820409839832,157.42575757371054
2,42,0.05645943169400611,0.08817418532506115,,0.0006556592205741433,161.15233892864651
2,43,0.05595781429980796,0.0842209105850548,,0.0006491026283684018,164.94519042571386
2,44,0.0557939196728299,0.08719954629659012,,0.0006426116020847179,168.73048794666923
2,45,0.054958715106155305,0.0826490680657087,,0.0006361854860638707,172.42636941274006
2,46,0.054579245497273256,0.08247336721228013,,0.000629823631203232,176.21336944633057
2,47,0.05415547863190593,0.08362205238432012,,0.0006235253948911997,179.94525317615935
2,48,0.05367806918484192,0.08701199559514881,,0.0006172901409422878,183.62577959299088
2,49,0.05342855044418168,0.08672398304746998,,0.0006111172395328649,187.25367053879634
2,50,0.052927184185685816,0.07984292455097682,,0.0006050060671375363,190.86037078566025
2,51,0.05248969112460575,0.08188439513085992,,0.0005989560064661608,194.51265168719817
2,52,0.052213858669675116,0.08425987239486428,,0.0005929664464014992,198.1288311812613
2,53,0.051824743799133995,0.08431688035207412,,0.0005870367819374844,201.78658252159752
2,54,0.051451211433992304,0.08022474653778539,,0.0005811664141181095,205.43466846280626
2,55,0.05112222127850579,0.08493571586266001,,0.0005753547499769285,209.12820851008098
2,56,0.05089939075729425,0.07837310249126088,,0.0005696012024771593,212.79687573512396
2,57,0.05047412510337629,0.07835556821076461,,0.0005639051904523875,216.5207107424736
2,58,0.050162347148716,0.07820257734787722,,0.0005582661385478637,220.23158833185832
2,59,0.049904552946870386,0.07778888692458469,,0.000552683477162385,223.948544119464
2,60,0.04948675635822164,0.07904076341900135,,0.0005471566423907613,227.72050378719965
2,61,0.04941268773263199,0.07639611015717188,,0.0005416850759668537,231.50066494279437
2,62,0.04902755188074078,0.07665408454755301,,0.0005362682252071849,235.16212084425817
2,63,0.04865459560860496,0.07638973464328114,,0.0005309055429551132,238.96901719967528
2,64,0.048469114847129145,0.07618520088413712,,0.000525596487525562,242.65327300098207
2,65,0.04821846085033634,0.07520883229951704,,0.0005203405226503064,246.46481174230578
2,66,0.047999386366409776,0.07581661535447003,,0.0005151371174238035,250.23142667214074
2,67,0.04760091848988448,0.07611910011419044,,0.0005099857462495653,254.01354340844682
2,68,0.047369534318228414,0.0765206679020838,,0.0005048858887870696,257.69550965891943
2,69,0.0471773478080058,0.07548714801669122,,0.0004998370298991988,261.4384823958079
2,70,0.04688400644964328,0.07444435299965003,,0.0004948386596002071,265.1532437271542
2,71,0.046699756235903785,0.07462799002326305,,0.0004898902730042047,268.87921604447894
2,72,0.04659432181855514,0.07573939160874453,,0.0004849913702741628,272.6076331867112
2,73,0.04621927458565922,0.07543358623340565,,0.00048014145657142103,276.24514586263234
2,74,0.046021190986295306,0.07783535154916905,,0.00047534004200570695,280.05106516811577
2,75,0.045926827480166195,0.0750324018499864,,0.0004705866415856499,283.84275075462125
2,76,0.04566712499537831,0.07250704129617062,,0.0004658807751697933,287.6381461501121
2,77,0.04544312516312987,0.0764297667530275,,0.0004612219674180954,291.36252866188687
2,78,0.04528248048036404,0.07318612368356797,,0.00045660974774391444,295.08034999635487
2,79,0.04509284973235337,0.07155874952353457,,0.0004520436502664753,298.8250263214111
2,80,0.0448612245498673,0.07164110794102634,,0.00044752321376381065,302.57587819894155
2,81,0.0447035117685374,0.07108976093110858,,0.00044304798162617245,306.40390717453425
2,82,0.04445995182286397,0.07132998423310376,,0.00043861750180991077,310.19664690759447
2,83,0.04435270978028329,0.07225496207754457,,0.0004342313267918117,313.86082993215985
2,84,0.044158311647171634,0.07104605562504261,,0.0004298890135238935,317.5550297445721
2,85,0.04398739906233015,0.07108674556898174,,0.0004255901233886546,321.3160286148389
2,86,0.04391400669441537,0.0702885519512879,,0.00042133422215476804,325.05888906452395
2,87,0.043719892967344985,0.07069428887979318,,0.0004171208799332204,328.80643059942463
2,88,0.04350085728075969,0.07041566466451972,,0.0004129496711338881,332.61923029555214
2,89,0.04332906580738199,0.07016932527704907,,0.00040882017442254916,336.3134012116326
2,90,0.04309217578092072,0.06936681617091421,,0.0004047319726783237,339.960449912813
2,91,0.04310930783742702,0.06982550802089833,,0.00040068465295154044,343.7395523971981
2,92,0.04287677831423694,0.06984777712533552,,0.0003966778064220249,347.55714959435994
2,93,0.04272007753704957,0.07261189391776439,,0.00039271102835780483,351.3245372242398
2,94,0.04270471790867189,0.06936264302461377,,0.0003887839180742267,355.13503158357406
2,95,0.042404869977151406,0.06898262632149524,,0.0003848960788934845,358.9538427233695
2,96,0.0422832605572167,0.06945364289386297,,0.00038104711810454966,362.6162363343769
2,97,0.04217148275107227,0.069134336185231,,0.00037723664692350416,366.2116573426458
2,98,0.04209240243477664,0.06845216495135138,,0.00037346428045426913,369.8843476692835
2,99,0.041873851452506265,0.06835112925018033,,0.00036972963764972643,373.56335557301844
2,100,0.041761570686372075,0.0698271246166319,,0.0003660323412732292,377.27934734159044
2,101,0.04162087235245308,0.06738056490818659,,0.0003623720178604969,380.98959248198406
2,102,0.04145564188631539,0.06841651103909939,,0.0003587482976818919,384.67830763922797
2,103,0.04139871178411928,0.0685093014310765,,0.00035516081470507297,388.3898133171929
2,104,0.04120451545787656,0.06938558854963832,,0.00035160920655802217,392.1690927637948
2,105,0.04120538546051611,0.0685417516337287,,0.000348093114492442,395.85542001326877
2,106,0.04104953882102661,0.06779775167665174,,0.00034461218334751756,399.47671283483504
2,107,0.040800889178167474,0.06704620438157229,,0.00034116606151404235,403.155352918307
2,108,0.04073458674499398,0.0673815487253089,,0.000337754400898902,406.9130838539865
2,109,0.040651655862072436,0.06823268400565272,,0.000334376856889913,410.65485830571924
2,110,0.04051654135956896,0.06751675108667983,,0.0003310330883210138,414.39766817357804
2,111,0.04040286350801753,0.06637723038914382,,0.00032772275743780363,418.15121354394495
2,112,0.0403246171107392,0.06745697297556426,,0.0003244455298634257,421.8871625290977
2,113,0.04024081910138579,0.07129245071161178,,0.00032120107456479137,425.55395073095957
2,114,0.04012587818884431,0.06865636030993152,,0.0003179890638191435,429.2196538541052
2,115,0.040042084859003506,0.06762359810051737,,0.00031480917318095215,432.99071949323024
2,116,0.039877557794103256,0.06584809313938823,,0.00031166108144914265,436.7683772749371
2,117,0.03976314653388991,0.06558918750654623,,0.0003085444706346512,440.48396627770535
2,118,0.03968819294794709,0.06582456302418505,,0.00030545902592830465,444.211487531662
2,119,0.039617454502090345,0.06698695263795314,,0.00030240443566902157,447.9235304660267
2,120,0.03947934255868945,0.06532295971548042,,0.00029938039131233136,451.6915237201585
2,121,0.03938379427921907,0.06593455005717534,,0.00029638658739920804,455.31368786758844
2,122,0.03930061916357333,0.06664612214331345,,0.00029342272152521604,459.0069158302413
2,123,0.03924969335556386,0.06597896465050278,,0.0002904884943099638,462.78506077925357
2,124,0.039091958359890634,0.06598912163447308,,0.0002875836093668642,466.4768591297998
2,125,0.039047788732631566,0.06484635767116341,,0.0002847077732731956,470.214147316085
2,126,0.03891943004288969,0.0653381521703415,,0.00028186069554046365,473.9597861144278
2,127,0.038862778009280875,0.06443536197466235,,0.000279042088585059,477.683587258392
2,128,0.038696662345827436,0.06658076561026036,,0.00027625166769920835,481.40938544538284
2,129,0.038685128350039455,0.06430729098057232,,0.00027348915102221624,485.12941821681125
2,130,0.03857485240658673,0.06468732162348685,,0.0002707542595119941,488.8888748539819
2,131,0.03858253028883383,0.06456716450792487,,0.00026804671691687415,492.6265497671234
