"","epoch","variable","MAE","experiment_name"
"140",139,"training",0.0525121189230129,"implicit"
"141",140,"training",0.0526233002876391,"implicit"
"142",141,"training",0.0527208445504903,"implicit"
"143",142,"training",0.0520297540321879,"implicit"
"144",143,"training",0.0523668291739784,"implicit"
"145",144,"training",0.0519976857567741,"implicit"
"146",145,"training",0.052244548057201,"implicit"
"147",146,"training",0.0519024606914392,"implicit"
"148",147,"training",0.0516265940127438,"implicit"
"149",148,"training",0.0516966303696178,"implicit"
"150",149,"training",0.051732110172217,"implicit"
"151",0,"validation",0.364324359643844,"implicit"
"152",1,"validation",0.274422668962068,"implicit"
"153",2,"validation",0.237052595823683,"implicit"
"154",3,"validation",0.21958872427543,"implicit"
"155",4,"validation",0.208134487912219,"implicit"
"156",5,"validation",0.201564773516629,"implicit"
"157",6,"validation",0.189491244333406,"implicit"
"158",7,"validation",0.236212253971126,"implicit"
"159",8,"validation",0.172095191735093,"implicit"
"160",9,"validation",0.169992314391239,"implicit"
"161",10,"validation",0.167335291823713,"implicit"
"162",11,"validation",0.159298970293935,"implicit"
"163",12,"validation",0.161880041442571,"implicit"
"164",13,"validation",0.151495003491961,"implicit"
"165",14,"validation",0.150666151315935,"implicit"
"166",15,"validation",0.159005454511091,"implicit"
"167",16,"validation",0.147384031084917,"implicit"
"168",17,"validation",0.13844764805449,"implicit"
"169",18,"validation",0.137546118428951,"implicit"
"170",19,"validation",0.141252432659429,"implicit"
"171",20,"validation",0.133304782131667,"implicit"
"172",21,"validation",0.138068468380039,"implicit"
"173",22,"validation",0.131223098965742,"implicit"
"174",23,"validation",0.128988897327774,"implicit"
"175",24,"validation",0.132108430628495,"implicit"
"176",25,"validation",0.124980213581234,"implicit"
"177",26,"validation",0.1231978805235,"implicit"
"178",27,"validation",0.122715663164854,"implicit"
"179",28,"validation",0.118709376542478,"implicit"
"180",29,"validation",0.121341722666897,"implicit"
"181",30,"validation",0.12011897632031,"implicit"
"182",31,"validation",0.131128568122143,"implicit"
"183",32,"validation",0.122405915090474,"implicit"
"184",33,"validation",0.117859618237583,"implicit"
"185",34,"validation",0.120526843774383,"implicit"
"186",35,"validation",0.114886838862652,"implicit"
"187",36,"validation",0.114680928889141,"implicit"
"188",37,"validation",0.119365976702782,"implicit"
"189",38,"validation",0.121597960551259,"implicit"
"190",39,"validation",0.111468781186368,"implicit"
"191",40,"validation",0.111206970788458,"implicit"
"192",41,"validation",0.113612607121468,"implicit"
"193",42,"validation",0.112255699251608,"implicit"
"194",43,"validation",0.1086924237109,"implicit"
"195",44,"validation",0.111010042730198,"implicit"
"196",45,"validation",0.128991293370403,"implicit"
"197",46,"validation",0.108799817060591,"implicit"
"198",47,"validation",0.112962004878829,"implicit"
"199",48,"validation",0.110168386651303,"implicit"
"200",49,"validation",0.110249850097843,"implicit"
"201",50,"validation",0.112474830400559,"implicit"
"202",51,"validation",0.108387352077551,"implicit"
"203",52,"validation",0.107482894173553,"implicit"
"204",53,"validation",0.114384539064861,"implicit"
"205",54,"validation",0.108653704806041,"implicit"
"206",55,"validation",0.104644881341086,"implicit"
"207",56,"validation",0.106265282839216,"implicit"
"208",57,"validation",0.105796739859607,"implicit"
"209",58,"validation",0.107821823408206,"implicit"
"210",59,"validation",0.10347663671259,"implicit"
"211",60,"validation",0.103792293538009,"implicit"
"212",61,"validation",0.104784969801223,"implicit"
"213",62,"validation",0.102327643623275,"implicit"
"214",63,"validation",0.109942181656758,"implicit"
"215",64,"validation",0.103204314346595,"implicit"
"216",65,"validation",0.104717224996577,"implicit"
"217",66,"validation",0.100959383632227,"implicit"
"218",67,"validation",0.108781492597954,"implicit"
"219",68,"validation",0.102804537742369,"implicit"
"220",69,"validation",0.107747654440582,"implicit"
"221",70,"validation",0.0999624002524602,"implicit"
"222",71,"validation",0.105937131510306,"implicit"
"223",72,"validation",0.109875175821525,"implicit"
"224",73,"validation",0.100024933335922,"implicit"
"225",74,"validation",0.101192566976752,"implicit"
"226",75,"validation",0.100423158216541,"implicit"
"227",76,"validation",0.100774218959193,"implicit"
"228",77,"validation",0.0998028838826764,"implicit"
"229",78,"validation",0.0995611220758448,"implicit"
"230",79,"validation",0.0977399525863509,"implicit"
"231",80,"validation",0.0971369607554328,"implicit"
"232",81,"validation",0.0988638374994519,"implicit"
"233",82,"validation",0.0982222545050806,"implicit"
"234",83,"validation",0.0990798770980809,"implicit"
"235",84,"validation",0.0979934556670086,"implicit"
"236",85,"validation",0.0982363069009396,"implicit"
"237",86,"validation",0.097351164386798,"implicit"
"238",87,"validation",0.0974572562081839,"implicit"
"239",88,"validation",0.096977269657517,"implicit"
"240",89,"validation",0.0969473121547571,"implicit"
"241",90,"validation",0.0976629607699892,"implicit"
"242",91,"validation",0.0984902212456349,"implicit"
"243",92,"validation",0.0987291716599977,"implicit"
"244",93,"validation",0.103379873218395,"implicit"
"245",94,"validation",0.0961602701134579,"implicit"
"246",95,"validation",0.0961975343925979,"implicit"
"247",96,"validation",0.0986276074683153,"implicit"
"248",97,"validation",0.097891764855513,"implicit"
"249",98,"validation",0.096474347696189,"implicit"
"250",99,"validation",0.0976082580063932,"implicit"
"251",100,"validation",0.108008080432492,"implicit"
"252",101,"validation",0.0960106398629886,"implicit"
"253",102,"validation",0.0944994800994473,"implicit"
"254",103,"validation",0.0950914338150973,"implicit"
"255",104,"validation",0.0951412112241791,"implicit"
"256",105,"validation",0.0955240178092193,"implicit"
"257",106,"validation",0.097844280142297,"implicit"
"258",107,"validation",0.0950888648468961,"implicit"
"259",108,"validation",0.0956804769173745,"implicit"
"260",109,"validation",0.0961039851029073,"implicit"
"261",110,"validation",0.0936615834793737,"implicit"
"262",111,"validation",0.0927809851184007,"implicit"
"263",112,"validation",0.0951953385305661,"implicit"
"264",113,"validation",0.0954676318553186,"implicit"
"265",114,"validation",0.142558156963318,"implicit"
"266",115,"validation",0.0926064283897479,"implicit"
"267",116,"validation",0.0925219663448872,"implicit"
"268",117,"validation",0.0959965674386871,"implicit"
"269",118,"validation",0.0953196572760741,"implicit"
"270",119,"validation",0.0978526814330009,"implicit"
"271",120,"validation",0.0926608100974111,"implicit"
"272",121,"validation",0.0931897790281362,"implicit"
"273",122,"validation",0.0931902418854416,"implicit"
"274",123,"validation",0.0919927571329378,"implicit"
"275",124,"validation",0.0955648685014376,"implicit"
"276",125,"validation",0.0926613734374123,"implicit"
"277",126,"validation",0.0926489492537834,"implicit"
"278",127,"validation",0.0916605826907901,"implicit"
"279",128,"validation",0.0917734566635342,"implicit"
"280",129,"validation",0.0946067185892213,"implicit"
"281",130,"validation",0.0941453183931048,"implicit"
"282",131,"validation",0.101612348510053,"implicit"
"283",132,"validation",0.0936746235175799,"implicit"
"284",133,"validation",0.0920268440198514,"implicit"
"285",134,"validation",0.0920299388147811,"implicit"
"286",135,"validation",0.0924221665388154,"implicit"
"287",136,"validation",0.0917406960200238,"implicit"
"288",137,"validation",0.0904535633581941,"implicit"
"289",138,"validation",0.093014194159418,"implicit"
"290",139,"validation",0.090976369096547,"implicit"
"291",140,"validation",0.0992219874895709,"implicit"
"292",141,"validation",0.0910726356450268,"implicit"
"293",142,"validation",0.0929304889092843,"implicit"
"294",143,"validation",0.0913057622890319,"implicit"
"295",144,"validation",0.0925021279723413,"implicit"
"296",145,"validation",0.091808140658403,"implicit"
"297",146,"validation",0.090375705051326,"implicit"
"298",147,"validation",0.0906783135667924,"implicit"
"299",148,"validation",0.0910970740500957,"implicit"
"300",149,"validation",0.0909741708347874,"implicit"
"301",0,"training",0.336642163780374,"explict"
"302",1,"training",0.194574661978244,"explict"
"303",2,"training",0.161708732266023,"explict"
"304",3,"training",0.143530308021448,"explict"
"305",4,"training",0.132964984471405,"explict"
"306",5,"training",0.124725822148248,"explict"
"307",6,"training",0.11891416480985,"explict"
"308",7,"training",0.11368569579897,"explict"
"309",8,"training",0.109108831790018,"explict"
"310",9,"training",0.104629205251087,"explict"
"311",10,"training",0.100745243733832,"explict"
"312",11,"training",0.0978601843354436,"explict"
"313",12,"training",0.0948209281933532,"explict"
"314",13,"training",0.0920517292189909,"explict"
"315",14,"training",0.0890547553113581,"explict"
"316",15,"training",0.088253901634578,"explict"
"317",16,"training",0.0849881729954184,"explict"
"318",17,"training",0.082956778257926,"explict"
"319",18,"training",0.0814991107527927,"explict"
"320",19,"training",0.0795719940944158,"explict"
"321",20,"training",0.0782547627287159,"explict"
"322",21,"training",0.0769238771489601,"explict"
"323",22,"training",0.0752584348431326,"explict"
"324",23,"training",0.0741771528031776,"explict"
"325",24,"training",0.0727542367820966,"explict"
"326",25,"training",0.071658837817082,"explict"
"327",26,"training",0.0706116608368909,"explict"
"328",27,"training",0.0694835647034205,"explict"
"329",28,"training",0.068437335874526,"explict"
"330",29,"training",0.0674734852327122,"explict"
"331",30,"training",0.0666653837690834,"explict"
"332",31,"training",0.0657954606653114,"explict"
"333",32,"training",0.0648723713526339,"explict"
"334",33,"training",0.0642339442055119,"explict"
"335",34,"training",0.0636931559366052,"explict"
"336",35,"training",0.0628151570996184,"explict"
"337",36,"training",0.0620686468417978,"explict"
"338",37,"training",0.0617160394139427,"explict"
"339",38,"training",0.0609029372885221,"explict"
"340",39,"training",0.0601195852015935,"explict"
"341",40,"training",0.0596410935294215,"explict"
"342",41,"training",0.0591466389707974,"explict"
"343",42,"training",0.0587136939794035,"explict"
"344",43,"training",0.0580409113122583,"explict"
"345",44,"training",0.0574309418640229,"explict"
"346",45,"training",0.0571683550901473,"explict"
"347",46,"training",0.056512184527113,"explict"
"348",47,"training",0.0564337203130588,"explict"
"349",48,"training",0.0556084713039361,"explict"
"350",49,"training",0.0551761932780989,"explict"
"351",50,"training",0.0552106682479586,"explict"
"352",51,"training",0.0546108734604192,"explict"
"353",52,"training",0.0540197144246761,"explict"
"354",53,"training",0.0541327701105326,"explict"
"355",54,"training",0.0532187530490127,"explict"
"356",55,"training",0.0528990870705267,"explict"
"357",56,"training",0.0525649008893714,"explict"
"358",57,"training",0.05233466309237,"explict"
"359",58,"training",0.0518369990571623,"explict"
"360",59,"training",0.0518673513588843,"explict"
"361",60,"training",0.0511463081819814,"explict"
"362",61,"training",0.0510024749760523,"explict"
"363",62,"training",0.0506648702918527,"explict"
"364",63,"training",0.0504442176389113,"explict"
"365",64,"training",0.0500807160492098,"explict"
"366",65,"training",0.0498518509854421,"explict"
"367",66,"training",0.0495836665682209,"explict"
"368",67,"training",0.0492783926311073,"explict"
"369",68,"training",0.0490485921618404,"explict"
"370",69,"training",0.0489664839726815,"explict"
"371",70,"training",0.0484109220292315,"explict"
"372",71,"training",0.048415828732782,"explict"
"373",72,"training",0.0480212127036753,"explict"
"374",73,"training",0.0478892349087455,"explict"
"375",74,"training",0.0476640568978835,"explict"
"376",75,"training",0.0474079490075936,"explict"
"377",76,"training",0.0471949890528336,"explict"
"378",77,"training",0.0468883724795184,"explict"
"379",78,"training",0.0467284779580696,"explict"
"380",79,"training",0.0465990320375352,"explict"
"381",80,"training",0.0463954356505189,"explict"
"382",81,"training",0.0461426914560252,"explict"
"383",82,"training",0.0461257940298833,"explict"
"384",83,"training",0.0457499587598942,"explict"
"385",84,"training",0.0455577928713876,"explict"
"386",85,"training",0.045490069860847,"explict"
"387",86,"training",0.0451448685012683,"explict"
"388",87,"training",0.0450426187754149,"explict"
"389",88,"training",0.0449363944985519,"explict"
"390",89,"training",0.0445281686227444,"explict"
"391",90,"training",0.044555667959837,"explict"
"392",91,"training",0.0443890931653064,"explict"
